,"['Al0+', 'Al0+', 'Al0+', 'Al0+', 'U0+', 'U0+']","['Al0+', 'Al0+', 'Np0+', 'Np0+', 'Np0+', 'Np0+']","['Al0+', 'Al0+', 'Pu0+', 'Pu0+', 'Pu0+', 'Pu0+']","['Al0+', 'Al0+', 'Sm0+', 'Sm0+', 'Sm0+', 'Sm0+']","['Al0+', 'Al0+', 'Tb0+', 'Tb0+', 'Tb0+', 'Tb0+']","['C3.2-', 'C3.2-', 'C3.2-', 'C3.2-', 'C3.2-', 'C3.2-']","['Ca0+', 'Ca0+', 'Ca0+', 'Si0+', 'Si0+', 'Si0+']","['Cl-', 'Cl-', 'Cl-', 'Cl-', 'Cl-', 'Cl-']","['Cl-', 'Cl-', 'N3-', 'N3-', 'N3-', 'N3-']","['Cl-', 'Cl-', 'O2-', 'O2-', 'O2-', 'O2-']","['Cl-', 'N3-', 'N3-', 'N3-', 'N3-', 'N3-']","['Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Ir0+', 'Ir0+', 'Ir0+', 'Ir0+']","['Dy0+', 'Dy0+', 'Dy0+', 'Dy0+', 'Si0+', 'Si0+']","['Er0+', 'Er0+', 'Er0+', 'Er0+', 'Si0+', 'Si0+']","['F-', 'F-', 'F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'F-', 'F-', 'F-', 'H+']","['F-', 'F-', 'F-', 'F-', 'F-', 'O2-']","['F-', 'F-', 'F-', 'F-', 'O2-', 'O2-']","['F-', 'F-', 'F-', 'O2-', 'O2-', 'O2-']","['F-', 'F-', 'O2-', 'O2-', 'O2-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['F0+', 'F0+', 'F0+', 'F0+', 'F0+', 'F0+']","['F0+', 'F0+', 'F0+', 'O0+', 'O0+', 'O0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['H+', 'O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['H-', 'H-', 'H-', 'H-', 'H-', 'H-']","['H0+', 'H0+', 'H0+', 'H0+', 'H0+', 'H0+']","['H0.5+', 'H0.5+', 'H0.5+', 'H0.5+', 'H0.5+', 'H0.5+']","['Hf0+', 'Hf0+', 'Hf0+', 'Rh0+', 'Rh0+', 'Rh0+']","['Hf0+', 'Hf0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ho0+', 'Ho0+', 'Ho0+', 'Ho0+', 'Si0+', 'Si0+']","['Li0+', 'Li0+', 'Y0+', 'Y0+', 'Y0+', 'Y0+']","['N3-', 'N3-', 'N3-', 'N3-', 'N3-', 'N3-']","['N3-', 'N3-', 'O2-', 'O2-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Nb0+', 'Nb0+', 'Nb0+', 'Nb0+', 'Nb0+', 'Nb0+']","['Nd0+', 'Nd0+', 'Nd0+', 'Nd0+', 'Nd0+', 'Nd0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Zr0+', 'Zr0+']","['O0+', 'O0+', 'O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Si0+', 'Si0+']","['Pr0+', 'Pr0+', 'Pr0+', 'Pr0+', 'Pr0+', 'Pr0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Rh0+', 'Rh0+', 'Rh0+', 'Rh0+', 'Rh0+', 'Rh0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-', 'S2-', 'S2-']","['Sc0+', 'Sc0+', 'Sc0+', 'Sc0+', 'Sc0+', 'Sc0+']","['Se1.75-', 'Se1.75-', 'Se1.75-', 'Se1.75-', 'Se1.75-', 'Se1.75-']","['Se2-', 'Se2-', 'Se2-', 'Se2-', 'Se2-', 'Se2-']","['Si0+', 'Si0+', 'Tb0+', 'Tb0+', 'Tb0+', 'Tb0+']","['Si0+', 'Si0+', 'Tm0+', 'Tm0+', 'Tm0+', 'Tm0+']","['Si0+', 'Si0+', 'Y0+', 'Y0+', 'Y0+', 'Y0+']","['Sm0+', 'Sm0+', 'Sm0+', 'Sm0+', 'Sm0+', 'Sm0+']","['Sn0+', 'Sn0+', 'Sn0+', 'Sn0+', 'Sn0+', 'Sn0+']","['Ta0+', 'Ta0+', 'Ta0+', 'Ta0+', 'Ta0+', 'Ta0+']","['Tb0+', 'Tb0+', 'Tb0+', 'Tb0+', 'Tb0+', 'Tb0+']","['Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+']","['Te-', 'Te-', 'Te-', 'Te-', 'Te-', 'Te-']","['Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+']","['Tm0+', 'Tm0+', 'Tm0+', 'Tm0+', 'Tm0+', 'Tm0+']","['W0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+']","['Zr0+', 'Zr0+', 'Zr0+', 'Zr0+', 'Zr0+', 'Zr0+']"
10,,,,,,,,,,,,,238.08475833333418,,,,211.41055833333334,,214.04255400000002,207.35806633333334,,212.94454233333337,205.5092836666668,,,,,79.97162633333333,,,,,,,,,231.65817433333328,,,-1457.0336753333331,,208.38947633333336,225.9284323333333,,,,,,,219.26488866666668,,,226.12234433333342,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,211.41686766666672,,214.05139133333333,205.56188433333327,,212.96162233333337,205.19051933333344,,,,,159.05564,,,,,,,,,233.48728033333347,,,-2317.978001333334,,208.42005100000006,225.92370466666662,,,,,,,223.6045333333333,,,239.59187266666672,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,211.77468600000006,,,207.69247533333328,,211.7659103333333,205.19112500000006,,,,,136.90108166666667,,,,,,,,,232.2948553333334,,,-1221.877346666668,,210.54712933333334,225.92471566666663,,,,,,,223.6045333333333,,,239.78614966666666,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,211.77684100000002,,,207.68810466666673,,211.34758966666672,219.8370879999999,,,,,141.075244,,,,,,,,,235.12832633333332,,,-1780.3772616666668,,210.54397166666664,225.92278433333334,,,,,,,211.06980733333342,,,239.75809266666667,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,210.91750366666665,,,207.683753,,211.7594126666667,219.83781066666668,,,,,185.25069966666675,,,,,,,,,233.89069400000008,,,-1066.044298333332,,210.5453473333333,218.8939990000001,,,,,,,209.10225933333322,,,239.582258,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,210.91968833333328,,,207.35639466666657,,211.34784533333337,219.84093199999998,,,,,214.43720566666676,,,,,,,,,233.90399766666667,,,-3119.3779133333337,,210.546063,218.8989276666666,,,,,,,202.25647333333333,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,211.38695466666658,,,205.55903666666669,,210.8079323333333,219.83882000000003,,,,,228.235905,,,,,,,,,233.8894603333333,,,1377.9394826666664,,239.83686166666678,218.89171166666674,,,,,,,223.6024976666666,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,211.3831266666667,,,,,209.89011233333338,219.8390313333333,,,,,213.1279636666666,,,,,,,,,233.91209733333332,,,1368.722237,,239.83686166666678,218.8977909999999,,,,,,,223.60461399999994,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,202.59952499999994,,,,,210.47521100000003,219.83806633333333,,,,,210.27219233333324,,,,,,,,,,,,1421.748551666666,,238.41239466666664,219.71743033333337,,,,,,,222.57818466666663,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,200.70382999999995,,,,,209.52402699999996,219.83807133333337,,,,,210.27818366666656,,,,,,,,,,,,1372.0993713333326,,241.3400046666666,219.72719433333327,,,,,,,222.43254500000003,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,200.95139299999997,,,,,215.4214043333333,219.8376473333332,,,,,190.09533266666665,,,,,,,,,,,,262.8214266666667,,238.41239466666664,219.72614166666656,,,,,,,222.5585636666668,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,199.2432989999999,,,,,215.42086466666663,219.83398400000007,,,,,190.10213199999998,,,,,,,,,,,,,,241.3400046666666,219.7214633333333,,,,,,,222.66900666666663,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,205.962984,,,,,215.4190523333333,219.83401600000002,,,,,190.09811266666676,,,,,,,,,,,,,,239.41302500000006,214.68771266666667,,,,,,,222.56578166666668,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,205.96993200000006,,,,,215.419795,219.84440066666662,,,,,190.09630233333334,,,,,,,,,,,,,,236.65250100000003,220.03126066666673,,,,,,,222.69239666666678,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,206.8867946666668,,,,,215.42008066666665,219.84125600000004,,,,,227.722206,,,,,,,,,,,,,,236.65250100000003,220.02671899999999,,,,,,,222.66648066666676,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,206.8760266666666,,,,,215.4167960000001,,,,,,227.71983499999988,,,,,,,,,,,,,,248.4082316666667,216.5792516666667,,,,,,,222.5521993333334,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,206.42617066666665,,,,,215.41855666666675,,,,,,227.72119766666663,,,,,,,,,,,,,,230.0993853333333,211.37948600000007,,,,,,,222.65354900000003,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,204.050308,,,,,215.42219333333324,,,,,,227.71984133333333,,,,,,,,,,,,,,248.41394566666665,218.0868546666667,,,,,,,222.55173599999998,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,199.8052163333334,,,,,212.66963733333327,,,,,,246.14824133333332,,,,,,,,,,,,,,240.248286,218.11163666666675,,,,,,,222.44262866666665,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,203.10063166666654,,,,,216.65015033333347,,,,,,246.14789166666688,,,,,,,,,,,,,,230.0993853333333,224.67872100000008,,,,,,,222.585787,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,215.25996133333342,,,,,216.67373433333333,,,,,,246.14210033333356,,,,,,,,,,,,,,240.2482866666667,224.65256333333346,,,,,,,223.32477100000008,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,215.2585223333334,,,,,216.65579966666664,,,,,,246.14220133333325,,,,,,,,,,,,,,216.98960766666673,220.46017233333336,,,,,,,223.14786733333335,,,,,,,,,,,,,,,,
