,"['Al0+', 'Al0+', 'Al0+', 'Al0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+']","['Al0+', 'Ce0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+']","['B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+']","['Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+']","['Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+']","['Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+']","['Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+']","['Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+']","['Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+']"
0,5.124459214567939,-3.271301697004227,-17.9187013271437,-0.014756613133954844,-0.02384186974448616,0.003769525486853865,0.011980809205079351,0.0034883291480599108,0.0008682883283457949
1,,-3.269051605594588,-17.82926290844317,,,,,,
