,"['Al0+', 'Al0+', 'Al0+', 'Al0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+']","['Al0+', 'Ce0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+']","['B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+']","['Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+']","['Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+']","['Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+']","['Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+']","['Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+']","['Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+']"
0,0.0013168525253650708,0.0012294861824864581,0.7995620488551699,0.46642853656737765,0.7817408916739926,0.20498243096264848,0.8539235115624195,0.7967638885946055,0.9999999999999997
1,,0.001358628738658401,0.7499715524690177,,,,,,
