,"['Au0+', 'Au0+', 'Au0+', 'Au0+', 'Au0+']","['C4-', 'C4-', 'C4-', 'N3-', 'N3-']","['C4-', 'C4-', 'N3-', 'N3-', 'N3-']","['Co0+', 'Co0+', 'Co0+', 'Cu0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['F-', 'F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'O2-', 'O2-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-', 'O2-']","['Fe0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['H+', 'O2-', 'O2-', 'O2-', 'O2-']","['Li0+', 'Li0+', 'Li0+', 'Li0+', 'Li0+']","['N2.6-', 'N2.6-', 'N2.6-', 'N2.6-', 'O2-']","['N3-', 'N3-', 'N3-', 'N3-', 'O2-']","['N3-', 'N3-', 'N3-', 'O2-', 'O2-']","['N3-', 'N3-', 'O2-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Yb0+', 'Yb0+']","['O0+', 'O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Si0+', 'Si0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-', 'S2-']","['Si0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Si3-', 'Si3-', 'Si3-', 'Si3-', 'Si3-']","['Te2-', 'Te2-', 'Te2-', 'Te2-', 'Te2-']"
42,,,,,,,,,,,,,,,,,,,,,0.895123140216671,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,0.8955107911938477,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,0.15162963482807534,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,0.15108835346808466,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,0.1513453274774046,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,0.151341522901468,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,0.19471844431689816,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,0.19428046958371176,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,0.19400972206398281,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,0.19462855011936406,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,0.5809458656223989,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,0.6071769508218635,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,0.591939508377057,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,0.6319915595590193,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,0.21816962550106525,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,0.7054876482724834,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,0.7054876482724834,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,0.299193831689655,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,0.29804681444422754,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,0.24841488617309873,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,0.24820698674883068,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,0.8282448491437738,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,0.6790413302620714,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,0.828820557812258,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,0.6792691721523103,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,0.6791942823937535,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,0.828585872790443,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,0.678750155701386,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,0.8281970517332096,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,0.005362689417656454,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,0.003015548480871267,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,0.23518454783654347,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,0.23157797109766104,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,0.2357516202157532,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,0.23137451063605677,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,0.23641250677357753,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,0.236151790272308,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,0.23145602954698105,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,0.23179724863662912,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,0.4533647019196263,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,0.4534332038548634,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,0.4533561555883602,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,0.4531664269121271,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,0.31283627905615435,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,0.31265861587862176,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,0.31208704103062046,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,0.3130192659490934,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,0.8906596866950537,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,0.27869883217016755,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,0.9075284304760611,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,0.28647568415855784,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,0.31272748872371,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,0.9042089217927114,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,0.30919547888236837,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,0.867442351043809,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,0.8906695510129569,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,0.27867319675265717,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,0.9075202902610262,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,0.28646692256950257,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,0.31271738264139415,,,,,,,,
