,"['As3-', 'As3-', 'As3-']","['Au0+', 'Au0+', 'Au0+']","['C0+', 'C0+', 'C0+']","['C4-', 'C4-', 'C4-']","['Cl0+', 'Cl0+', 'Cl0+']","['Co0+', 'Co0+', 'Co0+']","['Co0+', 'Co0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Cu0+']","['F-', 'F-', 'F-']","['Fe0+', 'Fe0+', 'Fe0+']","['Fe0+', 'Fe0+', 'Si0+']","['Ge0+', 'Ge0+', 'Ge0+']","['H+', 'N3-', 'N3-']","['Ir0+', 'Ir0+', 'Ir0+']","['Mn0+', 'Ni0+', 'Ni0+']","['Mo0+', 'Mo0+', 'Mo0+']","['N2.6-', 'N2.6-', 'N2.6-']","['N2.6-', 'N2.6-', 'O2-']","['N3-', 'N3-', 'N3-']","['N3-', 'N3-', 'O2-']","['N3-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+']","['O2-', 'O2-', 'O2-']","['Os0+', 'Os0+', 'Os0+']","['P3-', 'P3-', 'P3-']","['Pd0+', 'Pd0+', 'Pd0+']","['Pt0+', 'Pt0+', 'Pt0+']","['Rh0+', 'Rh0+', 'Rh0+']","['Ru0+', 'Ru0+', 'Ru0+']","['Sb3-', 'Sb3-', 'Sb3-']","['Si0+', 'Si0+', 'Si0+']","['Si4-', 'Si4-', 'Si4-']","['Te2-', 'Te2-', 'Te2-']","['W0+', 'W0+', 'W0+']"
0,0.5347986536203566,0.7207705518905048,2.6778063410391748e-05,6.302523037216903e-05,0.03460728993964142,0.8727489552075348,0.21657234315334084,0.8048196871771689,0.1882036199317496,0.439103224895155,0.3416903901065925,0.002234870146419449,0.47056228835764774,0.00020733355553742073,0.06142938795873696,0.5453272045852918,0.5442827162446828,0.45842190891935514,0.7619686829043102,0.9523047925101099,0.8502609628733807,0.8039246881577624,0.3224435224124975,0.002439581712144238,0.4516136191417095,0.41041564517780016,0.45350992603165435,0.6110044687977542,0.002088208733705995,0.00015401376950642488,0.0001516791226295462,0.4075233994473039,0.3063376081658955,0.5355581283124085
1,0.5348516772054447,0.724210393214091,0.0,6.302434220261038e-05,,0.872866708641536,0.21698710160422652,0.7994567753340254,,0.43861084200156014,0.341619795685014,0.5274648854777042,0.47056380270933645,0.00024637103308385765,0.06412819980485365,0.5455033083830325,0.5442867572106197,0.45842190891935514,0.7613009100402804,0.5887731849676046,0.9745206879781725,0.8021362171233272,0.32237714727646416,0.0006602368045835975,0.4873180560178502,0.41021110569408864,0.4555035335850024,0.6166689749783099,0.005529578142712475,5.737793620601225e-05,0.0001516791226295462,0.4062827561444879,0.6908584873131294,0.5364550971491465
2,0.5120999916167779,0.7231767634901842,0.3191496817991354,0.0009974820852120703,,0.8728307517765559,0.34315433652083066,0.8013905649643287,,0.43882539743262056,0.3419274812779725,0.5243393679591125,0.47052724314880656,0.07182186842411754,,0.9343738009459206,,,,0.9428057412913892,0.9745206879781725,0.8119552885952946,0.32242902530220063,0.004261449135419833,0.45165551249332014,0.40742498548803907,0.4541437754716386,0.6172222684784309,0.0010481787378746042,0.00010360278679509743,,0.4089505576628524,0.7853461766978478,0.895229771544252
3,0.5120696917095526,0.7129878823497867,0.31893015380473216,0.0002344121791178338,,0.8728707654077683,0.3446597608721281,0.7961318748268186,,0.438714447781186,0.3417483846755453,0.00776020910990716,0.470488750661153,0.0643299656560716,,0.9294080277763126,,,,0.3952230839342194,0.8485209102195359,0.8132050116517268,0.32241298312900424,0.005002844858923219,0.4873209047125878,0.4073002521958508,0.4554899596130539,0.6170841487428809,0.005304735085842398,5.1796027086509403e-05,,0.40503411068550976,,0.8914393002077132
4,0.44292954910438714,0.7137342468009745,0.3191053775522002,0.00044647512059786324,,0.9208524047778273,0.22602956726769677,,,,0.3416903901065925,0.5345171934377935,0.4692994476394904,0.06988133664680683,,0.7076349089476741,,,,0.5887731849676046,,0.7830327403747727,0.6789623981286141,0.0024477950866354427,0.48730702000046744,0.5838615004545221,0.16537175913709098,0.6154119256823359,0.0021198423950449467,0.19690609578336993,,0.4075233994473039,,
5,0.442939009093682,0.7164450654597871,0.31890387609674664,0.0009368754967691517,,0.9233384126476548,0.22567188950850522,,,,0.341619795685014,0.5337701558900808,0.46933565947735484,0.06599147942574358,,0.7035969857421669,,,,0.9428057412913892,,0.7867822124632702,0.6790082954010014,0.000608733341580386,0.4873049081720955,0.5827293479316559,0.1646958320125155,0.6106297407089901,0.005768823094395286,0.19699007637744106,,0.4062827561444879,,
6,0.4132193844787284,0.7238420453611919,1.3180613953060867e-05,0.0,,0.9314048902947327,,,,,0.3419274812779725,0.862589661973199,0.46929779235955965,0.025926647485498687,,0.6955387913053541,,,,0.3952230839342194,,0.7811567828670574,0.678941512843006,0.004895911170996943,0.45165551249332014,0.5849135192248601,0.022744043355638663,,0.005244074682655833,,,0.4089505576628524,,
7,0.41318700074981973,0.7215656397843461,0.0,1.3224881594966316e-10,,0.919420722923791,,,,,0.3417483846755453,0.8618085826540396,0.4693343066711272,0.02561599982785574,,0.6978515655259898,,,,0.9523047925101099,,0.7849736712015706,0.6792379808608968,0.004227628163235441,0.45174662394746,0.5836192676016253,0.022941664989402605,,0.0009171352503008396,,,0.40503411068550976,,
8,0.4429102149645224,0.058985309872757664,,4.130366985786572e-05,,0.24692463155364286,,,,,,0.6470179453055791,,0.025860120519125555,,0.6924062894681338,,,,0.9523047925101099,,0.9771751318950963,0.6790573227400483,0.8001243268057782,0.587814248497335,0.5851827663693598,0.051236021302570114,,0.1697434345968265,,,0.4075233994473039,,
9,0.4131941692598159,0.04328097228138696,,6.530775812734194e-05,,0.24694447181893847,,,,,,0.6472258358440622,,0.025908749995885633,,0.7018557140893262,,,,,,0.9768454608909454,0.6788815395251778,0.08992322059202024,0.5878089884762443,0.5817766691572457,0.051221426698379896,,0.16613365027164273,,,0.4062827561444879,,
10,0.4131735479803336,0.7180129512889217,,0.0009974820852120703,,0.2474789873486837,,,,,,0.28724952144945287,,0.06692910851601294,,0.6854636967967008,,,,,,0.9767359098378428,0.8417003695332709,0.37748926976776515,0.5459743388977731,0.5842298579382906,0.17976078074586252,,0.16828549992425318,,,0.4089505576628524,,
11,0.44292954910438714,0.7136031442564083,,0.0002344121791178338,,0.24772435516017605,,,,,,0.2872633680239781,,0.0707441621312704,,0.6895018810928295,,,,,,0.9771697557071845,0.46638559779565036,0.9386865267722748,0.5459905427970944,0.5847985812795429,0.17915714143820416,,0.15903682879724157,,,0.40503411068550976,,
12,,0.7161966698053991,,0.00044647512059786324,,0.012552960072569964,,,,,,0.5297895674095686,,0.06528547505579307,,0.6958763813551637,,,,,,0.7400443374491603,0.46473147162475775,0.8001633683568248,0.41065042075994335,0.24269545322324027,0.03484151687484849,,0.0023586125021953304,,,0.9078442054409477,,
13,,0.7241491524831478,,0.0009368754967691517,,0.011742633168661367,,,,,,0.51114658938198,,0.07079342114025332,,0.706459772347727,,,,,,0.7398957797827862,0.47317623055507674,0.9386567876423976,0.41052209639838133,0.24103521200698003,0.03482136139947488,,0.17451106430451477,,,0.9034563842039882,,
14,,0.6087548500510497,,0.0,,0.011766328564764162,,,,,,0.5902388339567557,,0.0009690923610713666,,0.7023026750326248,,,,,,0.7399165743008129,0.4675704857193186,0.3774835161538744,0.41056075772702777,0.24158041446565884,0.09996416407092305,,0.16453094930614282,,,,,
15,,0.608586528703621,,1.3224881594966316e-10,,0.01251839581098523,,,,,,0.6077853612024389,,0.0010569819742209038,,0.7055392962010738,,,,,,0.7398748162959012,0.4660407380041021,0.08991554457210284,0.4106504207598711,0.24454524118694773,0.09960448895688884,,0.15977983090936454,,,,,
16,,0.6087863764508425,,4.130366985786572e-05,,0.6056071703421847,,,,,,,,0.0013148932235943671,,,,,,,,0.7844885146976482,0.4729630686782983,,0.41065042075994335,0.24191539585658767,0.004023364372547593,,0.16028046480261168,,,,,
17,,0.6088039795720241,,6.530775812734194e-05,,0.605499741683539,,,,,,,,0.0011611494070425752,,,,,,,,0.7831583571919669,0.5906419404203549,,0.41052209639838133,0.24172754370691119,0.0034805893580684153,,0.15634065364884006,,,,,
18,,0.6087553624292869,,3.364778407475922e-05,,0.6077184800833187,,,,,,,,0.0010868055430761703,,,,,,,,0.7766396035968279,0.5997699446217388,,0.41056075772702777,0.24235378108577302,0.007733529423547632,,0.17517076799622955,,,,,
19,,0.6087864137189501,,1.5097065699537682e-10,,0.6077770690873113,,,,,,,,0.0011075452221601854,,,,,,,,0.7789355168560632,0.39223156680097004,,0.4106504207598711,0.24377461416092253,0.006458569721541946,,0.0014624788918640183,,,,,
20,,0.6087115661423471,,1.5259798057045924e-05,,0.7112742076319465,,,,,,,,0.0013163901290262066,,,,,,,,0.001913935646835707,0.3918579699137957,,0.41065042075994335,,0.004516615916775387,,0.004361788176274896,,,,,
21,,0.6086970090157994,,3.411056372941497e-05,,0.712303952175849,,,,,,,,0.0010328420238128683,,,,,,,,0.0009568902110467356,0.39241604843259753,,0.41052209639838133,,0.00275023862538229,,0.16688903840732805,,,,,
22,,0.0013920419735267457,,7.148768218713679e-05,,0.21129863298662024,,,,,,,,0.0002774111488617095,,,,,,,,0.0013234037903210097,0.3919461639515706,,0.41056075772702777,,0.00660836916340455,,0.004038212694464524,,,,,
