,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.43892847767724336,0.3574029344944697,0.007185632346739738,0.3224435224124975,0.5145690794785885,0.8939937522806174,0.7337829233557839,0.2924720371144756,0.2440401266645795,0.15064372111872212,0.013926976179256288,0.7548630458849526,0.4420102188115663,0.36387396611779405,0.8539235115624195
1,0.4390148038790353,0.36086358755803344,0.44344056992247805,0.32237714727646416,0.5146041974191629,0.5513698756562084,0.7325959027978115,0.2924720371144756,0.24191913411849522,0.15071842907273397,0.036698677232672276,0.7560705415816137,0.44250782518437365,0.36301972459608833,0.20498243096264848
2,0.4391125157362988,0.024664568739831784,0.44338574318101104,0.32242902530220063,0.14805721065869337,0.8924056106465148,0.7340026758253438,0.2924720371144756,0.24509220895316372,0.15064372111872212,0.03686162333517639,0.7556004808874863,0.441307262527793,0.3635793649793324,0.7817408916739926
3,0.4391146532701681,0.024664568739831784,0.7164656527952509,0.32241298312900424,0.1481223667265215,0.8678800266717577,0.7354349254960119,0.2924720371144756,0.24294284306585606,0.15070242755341404,0.03803439121587129,0.7572660387677282,0.44040648306318636,0.3529090581712604,0.9999999999999997
4,0.007727329616801133,0.006642306690104807,0.7164815599546043,0.6789623981286141,0.11703029563234113,0.8664483025640874,0.7335700535835558,0.9118788661277546,0.6525044630531021,0.35584539230066986,0.03537785366593857,0.5535051255635139,0.21994142394572352,0.36515449647824993,0.7967638885946055
5,0.3021417842045008,0.01250826371658178,0.5950915142954448,0.6790082954010014,0.11703029563234113,0.865347838772142,0.7343198759713432,0.9118788661277546,0.08097048891650889,0.3398483789686556,0.0019156612960882372,0.5534742035167525,0.22576517263333942,0.36761840761287273,0.0012294861824864581
6,0.0032412983403415636,0.26473947628693467,0.9766510471436449,0.678941512843006,0.0002733534264521378,0.49880277293194725,0.1384053084335449,0.9118788661277546,0.014378163957307103,0.2042011824378446,0.003136186863828845,0.55381902667334,0.22357928643575675,0.35673914028014125,0.001358628738658401
7,0.001643821048756192,0.26319197982976367,0.9766510471436449,0.6792379808608968,0.9557067853818612,0.49869999597289494,0.13830592150272594,0.9118788661277546,0.026062918327913964,0.35584427762659576,0.002816084540075155,0.5536726162278044,0.4698015897473661,0.3522968328471596,0.7995620488551699
8,0.7361180978254935,0.08424000795028666,0.4996913606220063,0.6790573227400483,0.5098335793527824,0.9036652481538309,0.10901153149457078,0.4210258026669097,0.3659635835458922,0.20423842835037384,0.00424673780048189,0.7603611517821565,0.2658427825787119,0.36719857575551734,0.7499715524690177
9,0.5710677030944159,0.0847765111472151,0.4996629642112914,0.6788815395251778,0.9800060381032107,0.4113689449008263,0.10905303416163604,0.5224991538674376,0.0052366971736715695,0.3397666009053554,0.0017924265850169496,0.7609890681906831,0.2650116965822251,0.36577042396599924,0.46642853656737765
10,0.007727329616801133,0.0464619322440562,0.8936599992800868,0.45842190891935514,0.4761650319745207,0.0941593898092222,0.9962070567292612,0.000755717646977379,0.17929176519728673,0.4571222772112135,0.0020524588766018042,0.7603923460953154,0.2589191453006969,0.3630361989680017,0.0013168525253650708
11,0.43892847767724336,0.24867947186894895,0.895040107016617,0.5442827162446828,0.7625843442989755,0.09424583904711989,0.9962470812506177,0.00034782604955139513,0.06621284420116877,0.4574691622225451,0.0018586204940719167,0.7615742555407021,0.33614241944243306,0.3568067322148555,
12,0.4390148038790353,0.24962862221233822,0.9259850675528589,0.8417003695332709,0.9098033441723508,0.09424583904711989,0.9962077850070767,0.0010431152263961282,0.9999999999999996,0.4568489343325972,0.001534188347116843,0.5853929303086798,0.7129974610105683,0.27081735768469484,
13,0.4391125157362988,0.2431756556975247,0.9278339281188589,0.9523047925101099,0.09502788611928742,0.09424583904711989,0.9962836414626013,0.0006756755557139687,0.3474473876123884,0.4574959868786868,0.7071844128632491,0.5854708352407535,0.39097486204465737,0.27137443120118865,
14,0.4391146532701681,0.3994914854954892,0.004762604809480246,0.46638559779565036,0.09508485322925565,0.13342940421842475,0.5314968276059198,0.00016465324739786468,0.765991748063031,0.2939633793018048,0.6710239970286086,0.5852369902645561,0.6512297380163092,0.2681836084568117,
15,0.0001862378706322664,0.3994048420420672,7.482669161265294e-05,0.46473147162475775,0.4522308770574442,0.6612706938607676,0.5315434280256621,0.0001629731694242463,0.06302809189161733,0.29852979730813595,0.6711543056506697,0.585491233388015,0.3448917684607512,0.2702891951587038,
16,6.390625917313149e-05,0.18006790231148917,0.0005139233045931605,0.47317623055507674,0.09502788611928742,0.6568605057990565,0.5314968276059198,0.00032754650355292506,0.7552870405023371,0.29442359063773216,0.7081294791837497,0.043205302818666115,0.5767063608512452,0.6283091424905661,
17,0.09408887839214623,0.17782994948020028,0.0004577491626545449,0.4675704857193186,0.09503400748035547,0.06120558557401737,0.5315356520085306,0.0006589061520936624,0.9040698521054686,0.2964661593457133,0.5332346516216716,0.04219016302015735,0.021088122592373894,0.6290301414842867,
18,0.0004274789281981857,0.05435474578261353,4.056694703662897e-05,0.4660407380041021,0.45218853142538806,0.3482101008427088,0.7268310984269873,0.0013183914369736755,0.0008780882793790525,0.29372909334964664,0.5331161899410882,0.04297170671880562,0.021033223657858233,0.6300518301560458,
19,0.9999999999999996,0.03727099946148055,3.688239533432338e-05,0.4729630686782983,0.45218853142538806,0.9971977861481259,0.7268310984269873,1.43142821999745e-07,0.7569065247541297,0.29923702338633223,0.53319733338483,0.04294624809510893,0.01674012230875233,0.6271956599236259,
20,0.12607567478267412,0.038559349518757224,0.00019232205533672542,0.5906419404203549,0.45222659346177946,0.9899112293440565,0.7268310984269873,0.00041516591304207803,0.009291457864286149,0.29515971544986397,0.5332516412312267,0.1259374745501851,0.019616030651177094,0.8462560728842247,
21,6.219788793191425e-05,0.08267429136432602,0.004170357358050977,0.8502609628733807,0.6388330330147328,0.996598350594388,0.7268310984269873,0.00027686026840702537,0.16116587145106934,0.29628481259491857,0.5705473072694872,0.12699867346303662,0.014923059987496141,0.8512790791877363,
22,0.0001244075412409812,0.08487078238995027,0.004168144100719489,0.5997699446217388,0.6388476210175406,0.998436162170799,0.14360368101781407,0.000755717646977379,0.09409171237121708,0.0003137171561354469,0.5794913322659555,0.12646954441018385,0.02018429858899579,0.8501618945496229,
23,0.5463379372425713,0.09113873194809995,0.00022103239809470102,0.5887731849676046,0.4222538764433717,0.7996130904519463,0.6242450602608135,0.00034782604955139513,0.9647360300941424,0.0003349192328846826,0.5792242079648562,0.12838537020701934,0.021277309351863827,0.8546308561407652,
24,0.5463379372425713,0.0682654427901775,0.7876405346165047,0.9428057412913892,0.4222957437769737,0.5308344396427707,0.6239974602651013,0.0010431152263961282,0.015877033906436848,0.00025525397460526107,0.5707887661271156,0.1062274854154157,0.018873710620863324,0.8476626072612539,
25,0.7669823583492436,0.859451779807892,0.00018766038079926013,0.3952230839342194,0.47554218064886344,0.6264865757166947,0.8106585425620677,0.0006756755557139687,0.2954424890914652,0.05039744085957748,0.33012704114309604,0.10644808496212804,0.7334997866985377,0.8499595883271788,
26,,0.8589354697350862,0.010415891404516802,0.9745206879781725,0.47552488614742056,0.4911154862128976,0.41273632223497536,0.00016465324739786468,0.7745294217701983,0.04408257574590718,0.33405102351893967,0.10616599128025511,0.8017336444420253,0.8516930921302345,
27,,0.544876690275529,0.010445389883428493,0.39223156680097004,0.21665536317976702,0.2152158426055802,0.41292939340735324,0.0001629731694242463,0.03487510959742571,0.04631761922523033,0.33321972245272075,0.10589495028839696,0.8177699237259476,0.8533861715755321,
28,,0.5449067206469154,0.00042988906246383383,0.3918579699137957,0.21667843383659283,0.21502239813831095,0.41283760122288626,0.0046430708231710305,0.0030034233811717242,0.10796787806874639,0.3314680745218653,0.3003445016231126,0.7698928117735249,0.38866529890714296,
29,,0.41280636154840045,8.987206152139472e-05,0.39241604843259753,0.0,0.21439629542316557,0.41308112465177815,0.002850510246288761,0.02877928462145647,0.11482820708199508,0.7356718462041176,0.30018283202837714,0.7693829281997477,0.3909976563729508,
30,,0.4113260691620822,0.0001749002702626844,0.3919461639515706,0.0,0.01338481444887963,0.41267955463892375,0.003902210316630332,0.03700110599925369,0.05297290576450526,0.7346381011538046,0.3003650891890515,0.8170504764446889,0.38943010935004424,
31,,0.050935299777012305,0.0331725639884049,0.3416903901065925,0.0,0.7690378463856119,0.41292074724797545,0.008053177186962725,0.007850299657544895,0.002879022206312702,0.7516398220804641,0.3004171133601196,0.030653347674905622,0.389421666476648,
32,,0.04675945133704699,0.0695183432946126,0.341619795685014,0.0,0.7718828234664964,0.4131727944902317,0.0046430708231710305,0.011896286702199044,0.1090746778359164,0.7528173528040402,0.022248774292268528,0.5442060307061488,0.39006551637982356,
33,,0.7452962863173616,0.06952121953038587,0.3419274812779725,0.0,0.768989535748411,0.41319408554348025,0.002850510246288761,0.011824915791164117,0.15064372111872212,0.6834900015012663,0.022047544714986756,0.5443570856100146,0.3892969149565676,
34,,0.8245632590534935,0.008430624371889489,0.3417483846755453,0.0,0.7717981753884293,0.5930293663392855,0.003902210316630332,0.4683097836581056,0.15071842907273397,0.685568300375971,0.036039578707051656,0.25370182272526987,0.38802100937775136,
35,,0.05921906841078092,8.333974209252016e-05,0.0001516791226295462,0.0,0.8580343107897364,0.5453731781587579,0.008053177186962725,0.4679580615038979,0.15064372111872212,0.6791845792235227,0.03981521267931028,0.25371201360553636,0.39105011386957694,
36,,0.05795051701086127,0.20782157193182063,0.45842190891935514,0.0,0.8579165665043452,0.5400172947773286,,0.4683097836581056,0.15070242755341404,0.6725620547873711,0.04217800158131052,0.5441842120147694,0.804123283972589,
37,,0.02815163132991387,0.2077345577577766,0.5442867572106197,0.0,0.41209127651581423,0.539998292577515,,0.4679580615038979,0.35584539230066986,0.584182785375653,0.039183432385089506,0.2537570307573345,0.8008413471497584,
38,,0.030403195110236092,0.0014064483075793505,0.5887731849676046,0.0,0.11148306040571698,0.28861166331111177,,0.512998179758397,0.3398483789686556,0.5840715821742226,0.04291789994360843,0.25372319602220766,0.8226502908394038,
39,,0.027772372188147425,0.002021860036179889,0.9428057412913892,0.0,0.11148306040571698,0.31403496835707734,,0.035785932018268796,0.2042011824378446,0.5707373391143095,0.03932298795402752,0.5441181758353841,0.8226502908394038,
40,,0.02728470206755779,0.07154400173927206,0.3952230839342194,0.0,0.41220743934320486,0.8144182718038512,,0.035785932018268796,0.35584427762659576,0.570800996713472,0.03585923463554887,0.19264073941715618,0.8226502908394038,
41,,0.030091760889399004,0.003741586528546871,0.9745206879781725,0.0980213110453956,0.4120260229986099,0.8144182718038512,,0.2342560315878543,0.20423842835037384,0.8222771988394876,0.0452694952643687,0.23499898735544417,0.8226502908394038,
42,,0.028628104944910634,0.00345800523467942,0.7758344117337291,0.0994786261044453,0.11148306040571698,0.32709112265472684,,0.2392197511629924,0.3397666009053554,0.7950519478778626,0.04935094096281333,0.2350932335398421,0.8490093958763092,
43,,0.1672656990480911,0.0062277449735104054,0.7781831710881105,0.0980213110453956,0.11148330127349321,0.3270748037230301,,0.14706117927452095,0.5341985827914859,0.6888450860962508,0.027820755498992284,0.19231464570889636,0.8494797820415226,
44,,0.167190205548435,0.00019526826370142733,0.3918021274106941,0.09940959897412158,0.41209127651581423,0.4042444851012288,,0.6154239838225356,0.5347920960448919,0.686041027947356,0.1169693943366169,0.824787420684428,0.8081645805533614,
45,,0.863969945061262,0.008207472198294673,0.4104806519358266,0.8342276930739687,0.5725283287676816,0.4043516329539864,,0.6154244279123053,0.5349058289879298,0.5257227287338417,0.3825119605047077,0.8216714639529281,0.8102365106612082,
46,,0.8754827830365889,0.06026850937584123,0.8417003695332709,0.8683779192091295,0.8125119357855979,0.5405390303597087,,0.5569371551802152,0.5344365323659869,0.5254794400474945,0.3811802619374078,0.8209247259255017,0.565046491805812,
47,,0.5626761977257035,0.06664589964020265,0.8485209102195359,0.3163910438272617,0.5865666472168276,0.4499106304668015,,0.7797853277411498,0.31909622086553385,0.5236445815268741,0.11534243258102757,0.8230089522049651,0.5659445366392987,
48,,0.5778827078651918,0.017299715324720764,0.6045837481268601,0.29985365253502433,0.2932178601028208,0.5406435004613152,,0.7476622662368444,0.3174596535050609,0.5087589308762362,0.3819515254368462,0.5672918565314712,0.5659771305166669,
49,,0.5705665580136333,8.401100806094158e-05,0.6044295711165385,0.5148709406469916,0.8939937522806174,0.4499106304668015,,0.8259127608985757,0.09415626110561866,0.5092462109820747,0.3759665683644172,0.5813441111574393,0.541250986131844,
50,,0.5816983204409272,0.0044729735665023015,0.5908069013268927,0.7642835617727554,0.9036652481538309,0.7872535813462304,,0.8259127608985759,0.09547984295951528,0.5114444341297282,0.11875089135416483,0.5818443396695016,0.5403926814406207,
51,,0.5705153563219335,0.004508028746453696,0.5997699446217388,0.7642925657884364,0.5513698756562084,0.787583391107673,,0.856085446764347,0.004201801251676211,0.5098442813077799,0.375049479549639,0.5679465862194981,0.5591762974898911,
52,,0.578097277543109,0.001044222029319993,0.9523047925101099,0.764441687621739,0.00016419462536260268,0.7875224863191713,,0.9679300313858714,0.005411052524334414,0.8647110857379806,0.38275111962238667,0.4003186486232997,0.01886456438441683,
