,"['Au0+', 'Au0+', 'Au0+', 'Au0+', 'Au0+']","['C4-', 'C4-', 'C4-', 'N3-', 'N3-']","['C4-', 'C4-', 'N3-', 'N3-', 'N3-']","['Co0+', 'Co0+', 'Co0+', 'Cu0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['F-', 'F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'O2-', 'O2-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-', 'O2-']","['Fe0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['H+', 'O2-', 'O2-', 'O2-', 'O2-']","['Li0+', 'Li0+', 'Li0+', 'Li0+', 'Li0+']","['N2.6-', 'N2.6-', 'N2.6-', 'N2.6-', 'O2-']","['N3-', 'N3-', 'N3-', 'N3-', 'O2-']","['N3-', 'N3-', 'N3-', 'O2-', 'O2-']","['N3-', 'N3-', 'O2-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Yb0+', 'Yb0+']","['O0+', 'O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Si0+', 'Si0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-', 'S2-']","['Si0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Si3-', 'Si3-', 'Si3-', 'Si3-', 'Si3-']","['Te2-', 'Te2-', 'Te2-', 'Te2-', 'Te2-']"
69,,,,,,,,,,,,,,,,,,,,,52.080415228474465,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,73.59974289814221,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,29.622190477375682,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,29.569793539375695,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,37.88868084072885,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,37.74429358647262,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,37.88416389118609,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,37.72183984995607,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,37.87915765297518,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,37.88152980263666,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,37.72527363154023,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,37.74195552375187,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,-42.13034711773912,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,-42.12862258478029,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,-42.13299113432021,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,-42.12683466470335,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,-37.72588057202938,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,-37.72658082652441,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,-37.72332500909488,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,-37.73117603827063,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,-58.693627099993876,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,57.261522732239314,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,-58.43158403816196,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,58.18421484981644,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,57.82824344604012,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,-58.70616710320479,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,57.946856816837396,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,-59.00567798155973,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,-58.693296477935206,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,57.260764191247574,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,-58.43177568196205,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,58.183485505373994,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,57.827403710302974,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,-58.70616857724664,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,57.94633685597739,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,-59.00564097559797,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,47.75488838736709,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,64.53818740934958,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,64.53261652215508,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,47.75856747785315,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,51.66977139404611,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,51.66699491994132,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,57.53978122105565,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,57.53990912188959,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,-58.693296477935206,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,57.260764191247574,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,-58.43177568196205,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,58.183485505373994,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,57.827403710302974,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,-58.70616857724664,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,57.94633685597739,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,-59.00564097559797,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,54.53832751559321,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,54.536193431557535,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,47.75488838736709,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,64.53818740934958,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,64.53261652215508,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,47.75856747785315,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,56.3631441387825,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,56.3844569165679,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,56.37946904870222,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,56.36241289526373,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,73.48450866699068,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,52.26748349027412,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,73.47509295868502,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,52.272386933851806,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,52.2717940259779,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,73.48909784510778,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,52.26398917974808,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,73.4895655213009,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,73.48450866699068,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,52.26748349027412,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,73.47509295868502,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,52.272386933851806,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,52.2717940259779,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,73.48909784510778,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,52.26398917974808,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,73.4895655213009,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,47.75488838736709,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,64.53818740934958,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,64.53261652215508,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,47.75856747785315,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,53.712236440533815,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,53.69843901450923,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,53.70549331817,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,53.7052258329486,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,35.10550678501298,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,35.10648921526905,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,35.10730046596527,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,35.119627540432106,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,30.349492290274327,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,30.350413416627873,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,30.34858276387314,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,30.349239492446486,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,30.349492290274327,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,30.350413416627873,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,30.34858276387314,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,30.349239492446486,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,74.48262705317842,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,74.48340967104161,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,35.721024424186396,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,35.71379998125792,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,30.561485339152796,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,30.556898292633775,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,30.551772965810983,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,30.556034497729513,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,-27.1517846787832,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,-21.270665661912858,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,-11.100375528092457,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,-11.100373904005295,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,34.1918023337883,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,34.20351148480603,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,-16.744336319813527,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,-16.74737375164645,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,45.71658426011078,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,45.71945924090056,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,26.41586888415057,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,26.439579852921526,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,-64.11845797188457,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,-64.12696466351784,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,48.09834948791607,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,48.098196071221395,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,48.090753739635886,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,48.100552171743885,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,30.349492290274327,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,30.350413416627873,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,30.34858276387314,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,30.349239492446486,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,-27.15178333636473,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,-21.270667286864466,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,5.887939737771802,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,5.905138336185132,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,38.447658451389344,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,38.45302051804893,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,5.955291778906002,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,5.9584054658605226,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,5.894402501827244,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,5.910748839826994,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,30.349492290274327,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,30.350413416627873,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,30.34858276387314,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,30.349239492446486,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,5.8843118436765565,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,5.889239463147447,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,33.94523254303405,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,47.37750566765473,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,47.37026235502515,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,47.380515041307234,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,47.37312274984123,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,40.441794076253956,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,-38.1103013409747,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,26.660697066371455,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,30.349492290274327,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,30.350413416627873,,,,,,,,
223,,,,,,,,,,,,,,,,,,,,,30.34858276387314,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,30.349239492446486,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,30.349492290274327,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,30.350413416627873,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,30.34858276387314,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,30.349239492446486,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,30.349492290274327,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,30.350413416627873,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,30.34858276387314,,,,,,,,
232,,,,,,,,,,,,,,,,,,,,,30.349239492446486,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,46.908648145681894,,,,,,,,
234,,,,,,,,,,,,,,,,,,,,,34.331832761970844,,,,,,,,
235,,,,,,,,,,,,,,,,,,,,,34.3386685384049,,,,,,,,
236,,,,,,,,,,,,,,,,,,,,,46.91688419700398,,,,,,,,
237,,,,,,,,,,,,,,,,,,,,,46.9151905359619,,,,,,,,
238,,,,,,,,,,,,,,,,,,,,,34.34641492060982,,,,,,,,
239,,,,,,,,,,,,,,,,,,,,,34.33174606082562,,,,,,,,
240,,,,,,,,,,,,,,,,,,,,,46.909279595916104,,,,,,,,
241,,,,,,,,,,,,,,,,,,,,,46.908648145681894,,,,,,,,
242,,,,,,,,,,,,,,,,,,,,,34.331832761970844,,,,,,,,
243,,,,,,,,,,,,,,,,,,,,,34.3386685384049,,,,,,,,
244,,,,,,,,,,,,,,,,,,,,,46.91688419700398,,,,,,,,
245,,,,,,,,,,,,,,,,,,,,,46.9151905359619,,,,,,,,
246,,,,,,,,,,,,,,,,,,,,,34.34641492060982,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,34.33174606082562,,,,,,,,
248,,,,,,,,,,,,,,,,,,,,,46.909279595916104,,,,,,,,
249,,,,,,,,,,,,,,,,,,,,,46.908648145681894,,,,,,,,
250,,,,,,,,,,,,,,,,,,,,,34.331832761970844,,,,,,,,
251,,,,,,,,,,,,,,,,,,,,,34.3386685384049,,,,,,,,
252,,,,,,,,,,,,,,,,,,,,,46.91688419700398,,,,,,,,
253,,,,,,,,,,,,,,,,,,,,,46.9151905359619,,,,,,,,
254,,,,,,,,,,,,,,,,,,,,,34.34641492060982,,,,,,,,
255,,,,,,,,,,,,,,,,,,,,,34.33174606082562,,,,,,,,
256,,,,,,,,,,,,,,,,,,,,,46.909279595916104,,,,,,,,
257,,,,,,,,,,,,,,,,,,,,,46.908648145681894,,,,,,,,
258,,,,,,,,,,,,,,,,,,,,,34.331832761970844,,,,,,,,
259,,,,,,,,,,,,,,,,,,,,,34.3386685384049,,,,,,,,
260,,,,,,,,,,,,,,,,,,,,,46.91688419700398,,,,,,,,
261,,,,,,,,,,,,,,,,,,,,,46.9151905359619,,,,,,,,
262,,,,,,,,,,,,,,,,,,,,,34.34641492060982,,,,,,,,
263,,,,,,,,,,,,,,,,,,,,,34.33174606082562,,,,,,,,
264,,,,,,,,,,,,,,,,,,,,,46.909279595916104,,,,,,,,
265,,,,,,,,,,,,,,,,,,,,,46.908648145681894,,,,,,,,
266,,,,,,,,,,,,,,,,,,,,,34.331832761970844,,,,,,,,
267,,,,,,,,,,,,,,,,,,,,,34.3386685384049,,,,,,,,
268,,,,,,,,,,,,,,,,,,,,,46.91688419700398,,,,,,,,
269,,,,,,,,,,,,,,,,,,,,,46.9151905359619,,,,,,,,
270,,,,,,,,,,,,,,,,,,,,,34.34641492060982,,,,,,,,
271,,,,,,,,,,,,,,,,,,,,,34.33174606082562,,,,,,,,
272,,,,,,,,,,,,,,,,,,,,,46.909279595916104,,,,,,,,
273,,,,,,,,,,,,,,,,,,,,,74.99175583519116,,,,,,,,
274,,,,,,,,,,,,,,,,,,,,,74.9928725766294,,,,,,,,
275,,,,,,,,,,,,,,,,,,,,,46.908648145681894,,,,,,,,
276,,,,,,,,,,,,,,,,,,,,,34.331832761970844,,,,,,,,
277,,,,,,,,,,,,,,,,,,,,,34.3386685384049,,,,,,,,
278,,,,,,,,,,,,,,,,,,,,,46.91688419700398,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,46.9151905359619,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,34.34641492060982,,,,,,,,
281,,,,,,,,,,,,,,,,,,,,,34.33174606082562,,,,,,,,
282,,,,,,,,,,,,,,,,,,,,,46.909279595916104,,,,,,,,
283,,,,,,,,,,,,,,,,,,,,,46.908648145681894,,,,,,,,
284,,,,,,,,,,,,,,,,,,,,,34.331832761970844,,,,,,,,
285,,,,,,,,,,,,,,,,,,,,,34.3386685384049,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,46.91688419700398,,,,,,,,
