,"['Al0+', 'Al0+', 'Al0+', 'Al0+', 'U0+', 'U0+']","['Al0+', 'Al0+', 'Np0+', 'Np0+', 'Np0+', 'Np0+']","['Al0+', 'Al0+', 'Pu0+', 'Pu0+', 'Pu0+', 'Pu0+']","['Al0+', 'Al0+', 'Sm0+', 'Sm0+', 'Sm0+', 'Sm0+']","['Al0+', 'Al0+', 'Tb0+', 'Tb0+', 'Tb0+', 'Tb0+']","['C3.2-', 'C3.2-', 'C3.2-', 'C3.2-', 'C3.2-', 'C3.2-']","['Ca0+', 'Ca0+', 'Ca0+', 'Si0+', 'Si0+', 'Si0+']","['Cl-', 'Cl-', 'Cl-', 'Cl-', 'Cl-', 'Cl-']","['Cl-', 'Cl-', 'N3-', 'N3-', 'N3-', 'N3-']","['Cl-', 'Cl-', 'O2-', 'O2-', 'O2-', 'O2-']","['Cl-', 'N3-', 'N3-', 'N3-', 'N3-', 'N3-']","['Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Ir0+', 'Ir0+', 'Ir0+', 'Ir0+']","['Dy0+', 'Dy0+', 'Dy0+', 'Dy0+', 'Si0+', 'Si0+']","['Er0+', 'Er0+', 'Er0+', 'Er0+', 'Si0+', 'Si0+']","['F-', 'F-', 'F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'F-', 'F-', 'F-', 'H+']","['F-', 'F-', 'F-', 'F-', 'F-', 'O2-']","['F-', 'F-', 'F-', 'F-', 'O2-', 'O2-']","['F-', 'F-', 'F-', 'O2-', 'O2-', 'O2-']","['F-', 'F-', 'O2-', 'O2-', 'O2-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['F0+', 'F0+', 'F0+', 'F0+', 'F0+', 'F0+']","['F0+', 'F0+', 'F0+', 'O0+', 'O0+', 'O0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['H+', 'O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['H-', 'H-', 'H-', 'H-', 'H-', 'H-']","['H0+', 'H0+', 'H0+', 'H0+', 'H0+', 'H0+']","['H0.5+', 'H0.5+', 'H0.5+', 'H0.5+', 'H0.5+', 'H0.5+']","['Hf0+', 'Hf0+', 'Hf0+', 'Rh0+', 'Rh0+', 'Rh0+']","['Hf0+', 'Hf0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ho0+', 'Ho0+', 'Ho0+', 'Ho0+', 'Si0+', 'Si0+']","['Li0+', 'Li0+', 'Y0+', 'Y0+', 'Y0+', 'Y0+']","['N3-', 'N3-', 'N3-', 'N3-', 'N3-', 'N3-']","['N3-', 'N3-', 'O2-', 'O2-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Nb0+', 'Nb0+', 'Nb0+', 'Nb0+', 'Nb0+', 'Nb0+']","['Nd0+', 'Nd0+', 'Nd0+', 'Nd0+', 'Nd0+', 'Nd0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Zr0+', 'Zr0+']","['O0+', 'O0+', 'O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Si0+', 'Si0+']","['Pr0+', 'Pr0+', 'Pr0+', 'Pr0+', 'Pr0+', 'Pr0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Rh0+', 'Rh0+', 'Rh0+', 'Rh0+', 'Rh0+', 'Rh0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-', 'S2-', 'S2-']","['Sc0+', 'Sc0+', 'Sc0+', 'Sc0+', 'Sc0+', 'Sc0+']","['Se1.75-', 'Se1.75-', 'Se1.75-', 'Se1.75-', 'Se1.75-', 'Se1.75-']","['Se2-', 'Se2-', 'Se2-', 'Se2-', 'Se2-', 'Se2-']","['Si0+', 'Si0+', 'Tb0+', 'Tb0+', 'Tb0+', 'Tb0+']","['Si0+', 'Si0+', 'Tm0+', 'Tm0+', 'Tm0+', 'Tm0+']","['Si0+', 'Si0+', 'Y0+', 'Y0+', 'Y0+', 'Y0+']","['Sm0+', 'Sm0+', 'Sm0+', 'Sm0+', 'Sm0+', 'Sm0+']","['Sn0+', 'Sn0+', 'Sn0+', 'Sn0+', 'Sn0+', 'Sn0+']","['Ta0+', 'Ta0+', 'Ta0+', 'Ta0+', 'Ta0+', 'Ta0+']","['Tb0+', 'Tb0+', 'Tb0+', 'Tb0+', 'Tb0+', 'Tb0+']","['Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+']","['Te-', 'Te-', 'Te-', 'Te-', 'Te-', 'Te-']","['Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+']","['Tm0+', 'Tm0+', 'Tm0+', 'Tm0+', 'Tm0+', 'Tm0+']","['W0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+']","['Zr0+', 'Zr0+', 'Zr0+', 'Zr0+', 'Zr0+', 'Zr0+']"
0,593.1509100159119,-1361.5519815416421,392.23809064740806,-783.5519326475493,-767.9718257046425,205.38310990526367,-66.18585570425378,-13.112758708618799,-9.975211897671755,-20.165251840058147,-6.316189229389579,-113.34261487677401,163.4071734261163,35.91087957556272,2155.9218302480376,1010.6883865593192,-3.829525938979259,-63.642435089741866,3.617424507322255,11.889066418113117,7.362548474310984,8.983077115181004,-4.712279403898549,7.314659661212289,15.84809932523865,-117.8340541617518,-42.994550239196116,-0.015702818310842304,-0.04646749380310666,10.791061806690209,-362.3619904399295,54.846109982288056,2088.0262043467847,-315.54930041486625,0.051065330805272424,-47.18530522650022,19.032601223700453,-394.21528014315965,1089.394995958961,11332.438971329171,80.82884589860527,-37.73453332980233,-9.755623415609932,11119.55082681314,-1426.326004420788,1797.8266488721345,60.74829015074789,80.93002726772352,1795.8022841954778,13.048727788171846,194.57692072347947,27.50981209891313,30.44275202025878,8935.608681508487,1374.1598429597066,-3667.609578691243,-357.5035867352226,-1451.5374719191468,-431.10332599697875,-1204.6185476357446,-206.39400358759696,57.47875495425049,-200.294247185146,-46.233660662861155,-652.8702987981937,-234.70010565696612
1,211.74601307725857,372.2700257021878,344.01149032914776,1102.573364044174,840.0133399208316,206.12825192127076,-30.789087142634372,-11.429369279417386,-9.973038588513276,-20.164771484164703,-6.309195605987895,,165.50748256907002,36.75144028015529,,,-3.8183480647165595,-63.62184345981191,3.6262908208960596,-6.53868964446275,7.361904691871018,8.975706181946293,-4.819051033654034,-55.64524234585372,,-126.40165866833598,-44.032011210662574,0.3046554067689726,-174.21108833783796,10.789150022046726,722.2960792990195,59.17172208251782,,,0.051065330805272424,-39.141791012390826,19.032601223700453,-435.3678485644706,,-4449.187039949094,81.30077479170279,-49.216248417932974,-9.720283114914281,7725.834290093207,2288.5263803689004,1797.8267459117308,60.31054432393216,221.60227134857212,1795.8017401266509,13.072008373820381,142.0305443244947,63.14430713548862,-11.160447033228564,8932.79538550305,,,-353.9788515334102,,21.835600976913724,-1204.6194630982059,,57.48760788024478,-199.6146819038189,,-553.3799191079577,-222.9235046489889
2,435.75176085636383,,,-783.6072508810493,,98.90582064599337,,7.903403430546973,-9.96953231137394,,-6.318138153898531,,138.96350906496926,35.91092456862941,,,-3.8143281406309484,,3.618015581863915,-6.5373169988556015,,8.97615692273024,3.1670399183996665,,,,-42.99498167070834,0.3123904708079408,,10.786460940197344,1197.9627614520612,-62.85409167881215,,,0.051065330805272424,-42.21016086757686,1.774561340839881,-416.95349821015674,,7110.081988591487,80.99860419005199,-57.65311524211981,-9.75838770057689,11120.838440016243,1982.1381506898056,,,,,12.997012206700589,,-59.68065145156933,15.43376228315438,,,,,,-121.98437393942464,,,,94.30443461673019,,,1138.6972454804575
3,211.77007558991113,,,1102.4657039956392,,99.79076746573335,,7.902143092947711,-9.981332383176152,,-6.310272973541572,,93.3995133598255,36.75138745589595,,,-3.8269364398972243,,3.6317274522794207,-6.542413880308146,,8.974054883192935,3.2808662645862796,,,,-43.41555801563979,30.791581949521117,,10.786917714058973,-792.7717938587242,-60.53306094970162,,,0.051065330805272424,-42.222597468454154,2.0819053497621383,-416.9961717066352,,8699.532181426592,79.94786094609901,-40.39248146474418,-9.78877488939716,7724.734005926008,-2709.496022954904,,,,,13.106634440012954,,-61.83997344884662,14.325205595033367,,,,,,-59.004204212589826,,,,130.8732928553651,,,1117.2335936894867
4,,,,,,208.12844154075304,,,,,,,142.83434714865265,,,,-3.8533236219026605,,-6.837308781445785,-6.5450034548407245,,8.982296744991231,4.051729921313068,,,,,-0.2778433498541517,,,-380.1763929320932,,,,,-42.22974809068262,0.39220179274155953,,,-9191.505912734812,,-57.85266303914574,-9.742187085177164,-6244.537598809897,-1426.725251262151,,,,,-2.496300852424838,,-59.59873506554305,-8.507422442860872,,,,,,-122.18385304231845,,,,,,,-527.6933117094516
5,,,,,,208.77944352387738,,,,,,,142.0528856670306,,,,-3.8589183982872726,,-6.8410649401990895,-6.233421369854767,,8.978245631637776,4.062601250729841,,,,,2.2142524640884176,,,525.9706360607184,,,,,-42.21013749843405,-1.4374111237405884,,,12601.542515500638,,-50.227090827713425,-9.801437831294322,,2292.497694013329,,,,,-2.496300852424838,,27.591270640921465,10.636874473857375,,,,,,-60.123081934427915,,,,,,,-552.1952787395473
6,,,,,,,,,,,,,93.20874308660817,,,,-3.858888266898532,,-6.840426335114898,-6.241000188699417,,8.974045908213412,4.059574120290307,,,,,0.049673389160204806,,,632.4019031417517,,,,,,-24.792053859257862,,,8024.791404548089,,1712.954478707835,9.346345467373567,,1984.5171511548474,,,,,-2.497672504037638,,61.80046208848066,32.536334925049744,,,,,,-431.0686099729205,,,,,,,560.0186003966287
7,,,,,,,,,,,,,144.3431316532606,,,,-3.8601259643317007,,-6.835388085779414,4.4892355133930835,,8.982046075314145,4.053956430906254,,,,,-0.2778433498541517,,,1185.6990557665497,,,,,,-25.3440700425584,,,-15229.119829047318,,10.513449767260425,9.363536280760314,,-2713.0309508879536,,,,,13.048727788171846,,-60.49768695523059,-11.696722325097511,,,,,,21.860875007230277,,,,,,,496.91138697212943
8,,,,,,,,,,,,,140.94753186191892,,,,5.266571477770441,,3.441916511210053,4.49105988526469,,10.151452279391776,1.7519635260419761,,,,,2.2142524640884176,,,,,,,,,-18.44906891534285,,,4092.1565668808444,,-8.136580707446512,-20.600065719400646,,,,,,,13.072008373820381,,-30.858135321489954,16.589199049531402,,,,,,-296.9420810671083,,,,,,,506.7136716511177
9,,,,,,,,,,,,,138.57392714326463,,,,5.262976847066426,,3.44129873539282,-5.164100918616299,,10.367729508594778,-7.8816681327361096,,,,,-0.027033733590513975,,,,,,,,,-26.533702321149605,,,2564.617390957993,,-8.144586326930636,-20.582919124122185,,,,,,,12.997012206700589,,-63.1955102658938,-22.17942917184567,,,,,,-302.6907738851665,,,,,,,479.57784382349746
