,"['Al0+', 'Al0+', 'Al0+', 'Al0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+', 'Cr0+']","['Al0+', 'Ce0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+', 'Co0+']","['B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+', 'B0+']","['Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+']","['Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'Fe0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+']","['Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+', 'Re0+']","['Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'Mn0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+', 'W0+']","['Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Mo0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+']","['Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Tc0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+', 'Ti0+']"
0,549.8222839999999,-12.915718000000004,243.25612999999998,404.62398033333335,300.8230220000001,487.9205696666668,515.4542836666669,385.68510566666674,431.05406200000016
1,,5.303895333333297,249.54241499999998,,,,,,
