,"['As3-', 'As3-', 'As3-']","['Au0+', 'Au0+', 'Au0+']","['C0+', 'C0+', 'C0+']","['C4-', 'C4-', 'C4-']","['Cl0+', 'Cl0+', 'Cl0+']","['Co0+', 'Co0+', 'Co0+']","['Co0+', 'Co0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Cu0+']","['F-', 'F-', 'F-']","['Fe0+', 'Fe0+', 'Fe0+']","['Fe0+', 'Fe0+', 'Si0+']","['Ge0+', 'Ge0+', 'Ge0+']","['H+', 'N3-', 'N3-']","['Ir0+', 'Ir0+', 'Ir0+']","['Mn0+', 'Ni0+', 'Ni0+']","['Mo0+', 'Mo0+', 'Mo0+']","['N2.6-', 'N2.6-', 'N2.6-']","['N2.6-', 'N2.6-', 'O2-']","['N3-', 'N3-', 'N3-']","['N3-', 'N3-', 'O2-']","['N3-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+']","['O2-', 'O2-', 'O2-']","['Os0+', 'Os0+', 'Os0+']","['P3-', 'P3-', 'P3-']","['Pd0+', 'Pd0+', 'Pd0+']","['Pt0+', 'Pt0+', 'Pt0+']","['Rh0+', 'Rh0+', 'Rh0+']","['Ru0+', 'Ru0+', 'Ru0+']","['Sb3-', 'Sb3-', 'Sb3-']","['Si0+', 'Si0+', 'Si0+']","['Si4-', 'Si4-', 'Si4-']","['Te2-', 'Te2-', 'Te2-']","['W0+', 'W0+', 'W0+']"
20,,356.70753733333345,,287.5666553333335,,420.88863366666664,,,,,,,,375.3278053333333,,,,,,,,431.6736853333332,290.7866446666667,,430.70382600000016,,691.3243703333333,,-1414.389331,,,,,
21,,377.751779,,287.08080133333334,,422.4292543333333,,,,,,,,373.61809166666654,,,,,,,,431.87331033333356,287.1216776666666,,430.66364400000003,,760.658797,,1010.6676653333334,,,,,
22,,676.47786,,302.30039166666666,,-1203.9478209999997,,,,,,,,798.5311403333336,,,,,,,,431.6199719999999,290.85926033333345,,430.6962770000002,,691.0715246666667,,-1426.7506579999983,,,,,
23,,676.4100283333336,,302.5569723333333,,1426.627085666667,,,,,,,,799.5771040000003,,,,,,,,431.8451636666666,282.38859166666674,,430.6542206666665,,667.6926396666669,,997.7529916666666,,,,,
24,,386.4641053333333,,259.52065633333336,,1910.6480053333332,,,,,,,,,,,,,,,,431.6942766666666,282.3033930000001,,,,156.57304533333328,,482.8528496666667,,,,,
25,,357.17198599999983,,293.24175799999995,,-755.2407143333335,,,,,,,,,,,,,,,,431.964717,245.04971233333336,,,,145.40621566666667,,514.0079403333333,,,,,
26,,370.57770033333327,,319.93961399999995,,553.2073596666667,,,,,,,,,,,,,,,,431.7848306666668,277.65529366666664,,,,145.730449,,512.8392136666668,,,,,
27,,360.87976033333354,,319.9736393333333,,557.1215289999999,,,,,,,,,,,,,,,,431.58094366666666,282.7809336666666,,,,155.7724136666667,,484.2302556666666,,,,,
28,,754.6932826666662,,307.8326123333333,,695.8159063333334,,,,,,,,,,,,,,,,215.59729100000004,282.27442166666657,,,,162.13221400000003,,541.5123183333333,,,,,
29,,457.0937993333336,,352.314669666667,,663.397891,,,,,,,,,,,,,,,,243.6689306666667,282.27828833333325,,,,143.89777666666672,,540.2083283333332,,,,,
30,,599.1545829999999,,306.672477,,-57.26117033333329,,,,,,,,,,,,,,,,300.4347726666666,280.00898800000004,,,,141.68818933333338,,545.0596713333333,,,,,
31,,545.2194506666671,,306.7600060000001,,-49.98661866666672,,,,,,,,,,,,,,,,254.22739200000015,297.80508433333335,,,,162.36083966666666,,507.2442483333332,,,,,
32,,519.2463636666668,,321.31290666666655,,378.5365063333333,,,,,,,,,,,,,,,,531.1445919999998,287.7920363333332,,,,319.248264,,508.5868316666667,,,,,
33,,509.35249133333326,,321.34740733333325,,376.62883200000005,,,,,,,,,,,,,,,,406.97680600000007,287.834519,,,,307.4790269999999,,503.8089586666665,,,,,
34,,769.518635,,292.32396,,395.8813226666666,,,,,,,,,,,,,,,,404.9907483333334,287.7916096666667,,,,293.22070133333347,,505.44718666666694,,,,,
35,,394.9428036666665,,292.23087233333337,,393.3647216666666,,,,,,,,,,,,,,,,524.463343333333,287.79476666666665,,,,278.47531799999985,,541.2627110000002,,,,,
36,,27.48122799999993,,292.238364,,350.772272,,,,,,,,,,,,,,,,544.0046930000002,287.1839203333332,,,,308.0363829999999,,541.5666863333335,,,,,
37,,24.360056999999944,,,,348.7066456666666,,,,,,,,,,,,,,,,527.9839326666669,284.47057766666666,,,,306.01690199999996,,505.72577099999967,,,,,
38,,550.1697643333333,,,,349.8623763333333,,,,,,,,,,,,,,,,744.9089020000005,289.372401,,,,296.17686433333324,,544.0147409999998,,,,,
39,,556.9912779999997,,,,352.01139499999994,,,,,,,,,,,,,,,,750.1336783333335,286.9378646666667,,,,290.7113796666667,,501.7741139999999,,,,,
40,,488.93600499999985,,,,379.9321456666667,,,,,,,,,,,,,,,,-74.07913833333346,,,,,,,546.9039800000002,,,,,
41,,555.9616379999999,,,,399.37115933333325,,,,,,,,,,,,,,,,-38.76747766666657,,,,,,,546.8023803333333,,,,,
42,,405.3348636666667,,,,382.01549933333354,,,,,,,,,,,,,,,,765.941718,,,,,,,583.5127413333331,,,,,
43,,430.9590343333334,,,,399.7560623333332,,,,,,,,,,,,,,,,789.1390260000002,,,,,,,583.5938193333329,,,,,
44,,412.40755766666683,,,,890.9023640000014,,,,,,,,,,,,,,,,796.8343113333341,,,,,,,351.9698833333332,,,,,
45,,431.8686446666664,,,,877.6196753333335,,,,,,,,,,,,,,,,772.8796309999999,,,,,,,352.02814566666666,,,,,
46,,404.8964899999999,,,,877.9727066666665,,,,,,,,,,,,,,,,617.7654503333335,,,,,,,520.1055960000002,,,,,
47,,439.64775600000013,,,,887.9649760000005,,,,,,,,,,,,,,,,620.6816693333335,,,,,,,521.4344623333336,,,,,
48,,404.5748919999999,,,,471.93067533333357,,,,,,,,,,,,,,,,291.842799,,,,,,,520.2802220000003,,,,,
49,,429.58994933333355,,,,525.3181043333333,,,,,,,,,,,,,,,,294.39477633333337,,,,,,,521.4371090000001,,,,,
50,,495.5976779999998,,,,527.8791353333332,,,,,,,,,,,,,,,,300.833453,,,,,,,327.08182400000015,,,,,
51,,495.64672766666666,,,,526.1786876666669,,,,,,,,,,,,,,,,278.3144703333333,,,,,,,327.628722,,,,,
52,,438.512197,,,,471.8554946666666,,,,,,,,,,,,,,,,-203.28421466666728,,,,,,,327.0216069999999,,,,,
53,,404.93247866666655,,,,525.5993973333336,,,,,,,,,,,,,,,,-89.96193766666677,,,,,,,327.6404126666665,,,,,
54,,430.67010966666675,,,,527.1243006666664,,,,,,,,,,,,,,,,-214.25464199999965,,,,,,,467.59440033333334,,,,,
55,,412.7046976666664,,,,528.9784690000001,,,,,,,,,,,,,,,,-353.80008399999997,,,,,,,470.0801746666666,,,,,
56,,442.3983680000001,,,,527.3678073333334,,,,,,,,,,,,,,,,319.4544736666667,,,,,,,469.3531830000002,,,,,
57,,528.817447,,,,526.8181796666669,,,,,,,,,,,,,,,,300.49544366666663,,,,,,,467.95225233333355,,,,,
58,,563.4112769999998,,,,471.68334466666676,,,,,,,,,,,,,,,,293.13228933333306,,,,,,,319.51673366666665,,,,,
59,,519.5558746666666,,,,471.6864003333333,,,,,,,,,,,,,,,,293.8473599999999,,,,,,,321.5751650000002,,,,,
60,,545.441567333333,,,,655.1924320000002,,,,,,,,,,,,,,,,449.4143986666668,,,,,,,320.4943913333333,,,,,
61,,562.9620173333332,,,,486.158842,,,,,,,,,,,,,,,,454.09173733333336,,,,,,,320.35408466666667,,,,,
62,,421.97468200000003,,,,500.17383266666667,,,,,,,,,,,,,,,,432.3418343333333,,,,,,,,,,,,
63,,554.2661393333334,,,,569.8661133333331,,,,,,,,,,,,,,,,425.75510133333336,,,,,,,,,,,,
64,,83.73237300000001,,,,582.8259909999998,,,,,,,,,,,,,,,,211.66240933333324,,,,,,,,,,,,
65,,82.49245033333332,,,,470.4172690000002,,,,,,,,,,,,,,,,255.98745366666662,,,,,,,,,,,,
66,,547.6861493333334,,,,168.29950433333326,,,,,,,,,,,,,,,,426.8383423333333,,,,,,,,,,,,
67,,545.2271443333335,,,,170.92939133333334,,,,,,,,,,,,,,,,538.0372643333334,,,,,,,,,,,,
68,,537.4969199999998,,,,244.75499,,,,,,,,,,,,,,,,409.6124686666667,,,,,,,,,,,,
69,,566.0534049999997,,,,337.65673133333337,,,,,,,,,,,,,,,,414.4361513333333,,,,,,,,,,,,
70,,478.20995466666653,,,,414.05619266666685,,,,,,,,,,,,,,,,403.74608733333326,,,,,,,,,,,,
71,,423.57656700000007,,,,596.3972683333333,,,,,,,,,,,,,,,,397.7959913333336,,,,,,,,,,,,
72,,380.8419626666666,,,,245.51876700000003,,,,,,,,,,,,,,,,445.9330406666668,,,,,,,,,,,,
73,,462.8864646666666,,,,322.5304833333332,,,,,,,,,,,,,,,,443.21279699999974,,,,,,,,,,,,
74,,364.74333466666667,,,,487.44249666666684,,,,,,,,,,,,,,,,439.1135323333331,,,,,,,,,,,,
75,,438.1307336666667,,,,612.7741583333334,,,,,,,,,,,,,,,,468.53885666666673,,,,,,,,,,,,
76,,473.35807399999993,,,,126.43356499999997,,,,,,,,,,,,,,,,378.6830926666667,,,,,,,,,,,,
77,,429.7657566666667,,,,130.56610100000003,,,,,,,,,,,,,,,,440.8615256666667,,,,,,,,,,,,
78,,-596.2907379999996,,,,160.28526033333335,,,,,,,,,,,,,,,,465.01917866666673,,,,,,,,,,,,
79,,-563.4133846666671,,,,173.57222900000008,,,,,,,,,,,,,,,,317.7242593333331,,,,,,,,,,,,
80,,436.9747946666666,,,,159.64890666666682,,,,,,,,,,,,,,,,314.6061460000001,,,,,,,,,,,,
81,,367.92766,,,,173.58404633333325,,,,,,,,,,,,,,,,379.83662366666664,,,,,,,,,,,,
82,,469.2027826666667,,,,211.57537733333342,,,,,,,,,,,,,,,,75.5694886666666,,,,,,,,,,,,
83,,383.051015333333,,,,251.7310856666667,,,,,,,,,,,,,,,,977.5867676666671,,,,,,,,,,,,
84,,770.8671793333338,,,,211.89639066666666,,,,,,,,,,,,,,,,407.6483876666671,,,,,,,,,,,,
85,,368.534468,,,,250.183853,,,,,,,,,,,,,,,,92.85116866666631,,,,,,,,,,,,
86,,456.71737466666656,,,,200.91279900000004,,,,,,,,,,,,,,,,958.8189216666668,,,,,,,,,,,,
87,,426.25901966666675,,,,191.90433066666665,,,,,,,,,,,,,,,,-347.0157133333337,,,,,,,,,,,,
88,,527.5439880000004,,,,202.5101380000001,,,,,,,,,,,,,,,,459.3756753333334,,,,,,,,,,,,
89,,520.2317713333333,,,,190.92497833333346,,,,,,,,,,,,,,,,-362.8835863333332,,,,,,,,,,,,
90,,776.0889723333333,,,,181.6096223333334,,,,,,,,,,,,,,,,645.2624383333331,,,,,,,,,,,,
91,,407.73438133333343,,,,206.11441933333344,,,,,,,,,,,,,,,,-32.160530333333476,,,,,,,,,,,,
92,,-7.479282999999896,,,,182.3983526666667,,,,,,,,,,,,,,,,66.69060299999997,,,,,,,,,,,,
93,,-30.439056666666716,,,,205.06436100000005,,,,,,,,,,,,,,,,423.54609766666664,,,,,,,,,,,,
94,,522.7003586666665,,,,157.35338733333333,,,,,,,,,,,,,,,,448.1778383333332,,,,,,,,,,,,
95,,592.8255763333332,,,,196.26696899999988,,,,,,,,,,,,,,,,452.4869240000003,,,,,,,,,,,,
96,,416.96534333333335,,,,158.08520299999995,,,,,,,,,,,,,,,,450.522469,,,,,,,,,,,,
97,,488.8082136666665,,,,194.1076576666666,,,,,,,,,,,,,,,,446.5141253333333,,,,,,,,,,,,
98,,701.8523013333335,,,,206.01019899999997,,,,,,,,,,,,,,,,345.656655,,,,,,,,,,,,
99,,561.5914693333333,,,,196.2512189999999,,,,,,,,,,,,,,,,366.73037,,,,,,,,,,,,
100,,496.42963033333325,,,,204.64572233333328,,,,,,,,,,,,,,,,380.9132876666669,,,,,,,,,,,,
101,,694.1676626666666,,,,198.1213449999999,,,,,,,,,,,,,,,,371.19112533333356,,,,,,,,,,,,
102,,427.77420100000035,,,,,,,,,,,,,,,,,,,,555.2919083333335,,,,,,,,,,,,
103,,525.4475976666668,,,,,,,,,,,,,,,,,,,,530.4102983333333,,,,,,,,,,,,
104,,678.0422240000001,,,,,,,,,,,,,,,,,,,,393.85426966666665,,,,,,,,,,,,
105,,593.1004106666668,,,,,,,,,,,,,,,,,,,,503.87943500000006,,,,,,,,,,,,
106,,-204.330838666667,,,,,,,,,,,,,,,,,,,,375.94930400000004,,,,,,,,,,,,
107,,-192.6540853333339,,,,,,,,,,,,,,,,,,,,511.4122240000002,,,,,,,,,,,,
108,,549.4855396666663,,,,,,,,,,,,,,,,,,,,262.28516299999995,,,,,,,,,,,,
109,,393.01181633333294,,,,,,,,,,,,,,,,,,,,243.6049446666666,,,,,,,,,,,,
110,,678.1678373333335,,,,,,,,,,,,,,,,,,,,347.7571313333333,,,,,,,,,,,,
111,,427.6869703333335,,,,,,,,,,,,,,,,,,,,274.87371700000006,,,,,,,,,,,,
112,,620.1951309999998,,,,,,,,,,,,,,,,,,,,405.6600316666666,,,,,,,,,,,,
113,,573.6985070000002,,,,,,,,,,,,,,,,,,,,392.9951546666668,,,,,,,,,,,,
114,,374.70659966666653,,,,,,,,,,,,,,,,,,,,360.9464023333333,,,,,,,,,,,,
115,,644.3382476666666,,,,,,,,,,,,,,,,,,,,380.9492196666666,,,,,,,,,,,,
116,,352.2226473333331,,,,,,,,,,,,,,,,,,,,488.2174663333332,,,,,,,,,,,,
117,,446.1414836666665,,,,,,,,,,,,,,,,,,,,493.5405039999999,,,,,,,,,,,,
118,,642.7898336666668,,,,,,,,,,,,,,,,,,,,321.67220766666674,,,,,,,,,,,,
119,,540.080385,,,,,,,,,,,,,,,,,,,,332.8214646666669,,,,,,,,,,,,
120,,85.93705066666662,,,,,,,,,,,,,,,,,,,,278.065155,,,,,,,,,,,,
121,,87.45765900000016,,,,,,,,,,,,,,,,,,,,220.49319033333347,,,,,,,,,,,,
122,,466.7258776666666,,,,,,,,,,,,,,,,,,,,250.9237773333332,,,,,,,,,,,,
123,,333.415742,,,,,,,,,,,,,,,,,,,,472.606515,,,,,,,,,,,,
124,,630.3348383333336,,,,,,,,,,,,,,,,,,,,604.3511153333332,,,,,,,,,,,,
125,,374.97656033333334,,,,,,,,,,,,,,,,,,,,351.4515556666666,,,,,,,,,,,,
126,,698.9806706666665,,,,,,,,,,,,,,,,,,,,-97.27522599999963,,,,,,,,,,,,
127,,604.1127549999998,,,,,,,,,,,,,,,,,,,,240.58604633333334,,,,,,,,,,,,
128,,356.39456666666666,,,,,,,,,,,,,,,,,,,,738.6407203333338,,,,,,,,,,,,
129,,594.3095156666665,,,,,,,,,,,,,,,,,,,,460.05336933333336,,,,,,,,,,,,
130,,416.9695326666669,,,,,,,,,,,,,,,,,,,,529.0280813333334,,,,,,,,,,,,
131,,560.6607276666664,,,,,,,,,,,,,,,,,,,,484.77212633333335,,,,,,,,,,,,
132,,636.0109486666662,,,,,,,,,,,,,,,,,,,,455.23257866666654,,,,,,,,,,,,
133,,645.1869626666668,,,,,,,,,,,,,,,,,,,,559.9269883333335,,,,,,,,,,,,
134,,111.42393866666659,,,,,,,,,,,,,,,,,,,,412.2409133333336,,,,,,,,,,,,
135,,103.67608966666624,,,,,,,,,,,,,,,,,,,,438.73260866666686,,,,,,,,,,,,
136,,436.5053143333333,,,,,,,,,,,,,,,,,,,,415.021731,,,,,,,,,,,,
137,,309.1031103333334,,,,,,,,,,,,,,,,,,,,434.98800066666655,,,,,,,,,,,,
138,,771.0914529999999,,,,,,,,,,,,,,,,,,,,217.89601633333336,,,,,,,,,,,,
139,,404.87951333333314,,,,,,,,,,,,,,,,,,,,296.7768016666666,,,,,,,,,,,,
140,,988.9666826666668,,,,,,,,,,,,,,,,,,,,293.8604166666667,,,,,,,,,,,,
141,,509.71296566666643,,,,,,,,,,,,,,,,,,,,319.33161366666656,,,,,,,,,,,,
142,,781.5900343333333,,,,,,,,,,,,,,,,,,,,223.60172466666663,,,,,,,,,,,,
143,,743.4891926666669,,,,,,,,,,,,,,,,,,,,319.2172376666667,,,,,,,,,,,,
144,,779.5171386666666,,,,,,,,,,,,,,,,,,,,222.11870400000006,,,,,,,,,,,,
145,,564.3901886666669,,,,,,,,,,,,,,,,,,,,312.0658713333333,,,,,,,,,,,,
146,,976.6452749999999,,,,,,,,,,,,,,,,,,,,214.67570733333332,,,,,,,,,,,,
147,,509.56633066666654,,,,,,,,,,,,,,,,,,,,306.5627466666667,,,,,,,,,,,,
148,,-582.8336350000001,,,,,,,,,,,,,,,,,,,,311.0419206666666,,,,,,,,,,,,
149,,-600.6609369999993,,,,,,,,,,,,,,,,,,,,302.5278956666666,,,,,,,,,,,,
150,,620.4258556666672,,,,,,,,,,,,,,,,,,,,-63.16468266666667,,,,,,,,,,,,
151,,790.7670089999996,,,,,,,,,,,,,,,,,,,,344.7064373333331,,,,,,,,,,,,
152,,714.0056906666664,,,,,,,,,,,,,,,,,,,,330.5673463333333,,,,,,,,,,,,
153,,801.0960566666668,,,,,,,,,,,,,,,,,,,,344.25552433333314,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,369.96391866666664,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,357.6817640000002,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,378.6407956666667,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,379.50288399999994,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,354.8453966666669,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,-54.62200466666684,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,-53.2290963333333,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,-69.1036266666665,,,,,,,,,,,,
