,"['Al0+', 'Al0+', 'Os0+', 'Ru0+']","['Al0+', 'Mg0+', 'Mg0+', 'Mg0+']","['Al0+', 'Te0+', 'Te0+', 'Te0+']","['As2.66666667-', 'As2.66666667-', 'As2.66666667-', 'As2.66666667-']","['As3-', 'As3-', 'As3-', 'As3-']","['Au0+', 'Au0+', 'Au0+', 'Au0+']","['Au0+', 'Au0+', 'Au0+', 'Ge0+']","['Au0+', 'Au0+', 'Au0+', 'Si0+']","['Au0+', 'Ge0+', 'Ge0+', 'Ge0+']","['Au0+', 'Si0+', 'Si0+', 'Si0+']","['B0+', 'B0+', 'B0+', 'B0+']","['Bi0+', 'Bi0+', 'Bi0+', 'Bi0+']","['Bi0+', 'Cl0+', 'Cl0+', 'Cl0+']","['Br-', 'Br-', 'Br-', 'Br-']","['Br-', 'Br-', 'Br-', 'S0+']","['Br0+', 'Br0+', 'Br0+', 'Br0+']","['Br0+', 'Br0+', 'Br0+', 'N-']","['Br0.14285714-', 'Br0.14285714-', 'Br0.14285714-', 'Br0.14285714-']","['C-', 'N3-', 'N3-', 'N3-']","['C-', 'N3-', 'N3-', 'O2-']","['C0+', 'C0+', 'C0+', 'C0+']","['C0+', 'C0+', 'O0+', 'O0+']","['C4-', 'C4-', 'C4-', 'C4-']","['C4-', 'C4-', 'C4-', 'N3-']","['C4-', 'C4-', 'C4-', 'O2-']","['C4-', 'C4-', 'N3-', 'N3-']","['C4-', 'C4-', 'O2-', 'O2-']","['C4-', 'C4-', 'P3-', 'P3-']","['C4-', 'N3-', 'N3-', 'N3-']","['C4-', 'O2-', 'O2-', 'O2-']","['Cl-', 'Cl-', 'Cl-', 'Cl-']","['Cl-', 'Cl-', 'Cl-', 'N3-']","['Cl-', 'Cl-', 'Cl-', 'O2-']","['Cl-', 'Cl-', 'N3-', 'N3-']","['Cl-', 'Cl-', 'O2-', 'O2-']","['Cl0+', 'Cl0+', 'Cl0+', 'Cl0+']","['Co0+', 'Co0+', 'Co0+', 'Co0+']","['Co0+', 'Co0+', 'Co0+', 'Cu0+']","['Cs0+', 'Cs0+', 'Cs0+', 'Cs0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['Dy0+', 'Dy0+', 'Dy0+', 'Dy0+']","['F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'F-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-']","['Fe0+', 'Fe0+', 'Fe0+', 'Fe0+']","['Fe0+', 'Si0+', 'Si0+', 'Si0+']","['Ga0+', 'Ga0+', 'Ga0+', 'Ga0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['Ge0+', 'Ge0+', 'Ge0+', 'H0+']","['Ge0+', 'Ge0+', 'Ni0+', 'Ni0+']","['H+', 'H+', 'N3-', 'N3-']","['H-', 'H-', 'H-', 'H-']","['H-', 'Si4-', 'Si4-', 'Si4-']","['Hf0+', 'Hf0+', 'Hf0+', 'Hf0+']","['I-', 'I-', 'I-', 'I-']","['I0+', 'I0+', 'I0+', 'I0+']","['I0+', 'Te0+', 'Te0+', 'Te0+']","['Ir0+', 'Ir0+', 'Ir0+', 'Ir0+']","['Ir0+', 'Ir0+', 'Si0+', 'Si0+']","['Li0+', 'Li0+', 'Li0+', 'Li0+']","['Mg0+', 'Mg0+', 'Mg0+', 'Mg0+']","['Mo0+', 'Mo0+', 'Mo0+', 'Mo0+']","['N2.2-', 'N2.2-', 'N2.2-', 'O2-']","['N2.6-', 'N2.6-', 'N2.6-', 'O2-']","['N2.66666667-', 'N2.66666667-', 'N2.66666667-', 'N2.66666667-']","['N2.96666667-', 'N2.96666667-', 'N2.96666667-', 'N2.96666667-']","['N2.96666667-', 'N2.96666667-', 'N2.96666667-', 'O2-']","['N3-', 'N3-', 'N3-', 'N3-']","['N3-', 'N3-', 'N3-', 'O2-']","['N3-', 'N3-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ru0+', 'Ru0+']","['Ni0+', 'Ni0+', 'Yb0+', 'Yb0+']","['O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-']","['Os0+', 'Os0+', 'Os0+', 'Os0+']","['P2.66666667-', 'P2.66666667-', 'P2.66666667-', 'P2.66666667-']","['P3-', 'P3-', 'P3-', 'P3-']","['Pb0+', 'Pb0+', 'Pb0+', 'Pb0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pr0+', 'Pr0+', 'Pr0+', 'Pr0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Si0+']","['Pt0+', 'Si0+', 'Si0+', 'Si0+']","['Rh0+', 'Rh0+', 'Rh0+', 'Rh0+']","['Rh0+', 'Rh0+', 'Si0+', 'Si0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-']","['Sb-', 'Sb-', 'Sb-', 'Sb-']","['Sb2.6-', 'Sb2.6-', 'Sb2.6-', 'Sb2.6-']","['Sb2.66666667-', 'Sb2.66666667-', 'Sb2.66666667-', 'Sb2.66666667-']","['Sb2.81818182-', 'Sb2.81818182-', 'Sb2.81818182-', 'Sb2.81818182-']","['Sb3-', 'Sb3-', 'Sb3-', 'Sb3-']","['Se1.5-', 'Se1.5-', 'Se1.5-', 'Se1.5-']","['Se1.75-', 'Se1.75-', 'Se1.75-', 'Se1.75-']","['Se1.83333333-', 'Se1.83333333-', 'Se1.83333333-', 'Se1.83333333-']","['Se2-', 'Se2-', 'Se2-', 'Se2-']","['Si0+', 'Si0+', 'Si0+', 'Si0+']","['Si4-', 'Si4-', 'Si4-', 'Si4-']","['Sr0+', 'Sr0+', 'Sr0+', 'Sr0+']","['Te0+', 'Te0+', 'Te0+', 'Te0+']","['Te1.2-', 'Te1.2-', 'Te1.2-', 'Te1.2-']","['Te2-', 'Te2-', 'Te2-', 'Te2-']","['W0+', 'W0+', 'W0+', 'W0+']","['Yb0+', 'Yb0+', 'Yb0+', 'Yb0+']","['Zn0+', 'Zn0+', 'Zn0+', 'Zn0+']"
0,-24.39988504418337,14.49545996875201,11.042865410359632,-4.173643090517978,0.27184678665390444,1.2123122547214455,-4.958864647289302,-0.450737078554569,4.82688498365763,1.658825259674867,-0.0,-3.7241630646327684,19.227487275449697,-9.239918150583513,-2.6760371546775072,-3.080735901456894,-6.76907824885967,-2.1588378275624907,4.423859483788885,10.86271501963931,1.281080758985938,-12.355157297388732,1.9319010532564056,-17.128339544707625,-5.170050336497531,-14.347278851545944,20.931015313617806,20.067794097235375,11.631464908133514,18.184406991821074,-2.5500783253620725,-15.112709759711299,-5.411395829458866,-5.7540514667599085,-8.677970279618997,-2.558251195374091,-10.11768775415604,-11.012189508784907,0.11381188144783538,-5.205143614486945,-10.56399029972354,15.820710923709566,18.657536149002656,-9.008723483034062,-17.05238089862044,9.299876536282529,3.3747319588503117,0.9237685500964863,-4.949920013202181,3.784989094259322,-25.684888330385384,1.3292589213150399,-4.173969332345452,-13.695632648736792,5.761175018055626,1.0108255482037507,2.4201447556604925,4.008428545838687,-11.07920029667712,-0.09433456176680789,6.082041522417074,-15.437663192492174,14.667661427003233,-20.821983322089526,4.034468175482055,4.016984625049264,-9.87290673711828,11.399491922844003,4.948539535467963,-11.704643451772117,4.700517976130762,1.8348955459432623,1.5923129995673893,-11.43182809189125,-20.629638169194653,6.494513014470246,-0.11600541378587727,-4.637648828282955,-3.732645186377716,0.645668272808306,0.6398539098986714,-8.445947532804867,3.6615161647470167,-0.7332800668193898,4.995568744374878,5.393030508974595,-9.992042759007713,2.3215007125302867,1.4569039875594971,-0.891390843189595,1.7099888518638127,-3.3794188382467856,-0.08474894192580437,-5.462557266602168,-6.8793930894918995,-9.739351437180046,-4.033837475764558,3.1986181620406238,1.399974393886253,1.0655828670319352,0.02296898269287335,5.703422324397257,5.760787777720712,0.20592897097258922,0.001990546992883244,-4.44391933959534,6.511303378571385
1,-24.39988504418337,14.494928251808206,11.04264728401068,-4.172800396809664,0.27140577384269676,1.2119577039543876,-4.960221270405974,-0.44893729825779116,4.825539008358271,1.6591661286930364,,-3.7247520315338516,,-9.23958981291839,-2.676043607093724,-3.0810619950956744,-6.769478091040539,-2.1588378275624907,4.424010388732547,10.863003520370341,1.2941963509463477,,1.9375725588052346,-17.128339554488868,-5.171822787417949,-14.347278851545944,21.42532894142955,20.067786900894436,11.633237199752923,18.184406991821074,-2.549992005444956,-15.112971854785545,-5.411256727126421,-5.753796811560232,-8.677923639147341,-2.558438326091673,-9.764800165972366,-10.98808504755544,0.11381862043285217,-5.381333372194072,-10.56399029972354,15.818603542430191,18.65731029219278,-9.008476197163214,-17.0546548821903,9.277555409263385,3.3734603385719106,0.924122575871677,,,-25.684533839381004,1.3289509802561235,-6.405757945207191,-13.695632648736792,5.760890304694728,2.9901894905825444,2.420717674140698,3.9836156532072353,-11.087694077935515,-0.09465127004162105,6.082041522417074,-15.437638658145568,-13.467714951211127,-20.821983322089526,4.042942467471484,4.483690540230291,-17.105066093497832,11.399459216070056,4.948567727583455,11.145396603404418,4.700421370172582,1.833732816130979,1.5962110585091338,-11.431519165294434,-20.622812024518037,6.494596470793857,0.0714250554947154,3.0510080828767703,-3.732645186377716,0.6457559154470067,0.605126085888775,-8.444877567822271,3.6527691388340515,-0.7348390011963106,4.996042012979834,5.403665192514113,-9.959419301444692,2.3197064756608845,1.4583228147888996,-0.8917418989887202,1.7097644013503712,-3.3797702685954567,-0.0846073015118758,-5.46259404323202,-4.523668948490142,-5.437400414729882,7.131494918815147,3.198917598977578,1.3994996763914427,1.0655828612825586,,5.703739091801575,5.760528708651143,0.20592897097258922,-12.104095063243046,-4.444643802291683,6.511147227451531
2,,14.446010378010548,11.042838142880827,-4.173036714275246,6.29785433681646,-5.600827438479052,-4.11225256216248,-0.3728965571711721,4.6159685589997554,1.7704436502176641,,-3.7232983142831944,,-9.23943224457093,,-3.0813196866407995,-6.768761092705869,,,10.862679616521614,1.2821441252733334,,1.9311921424473804,-17.07977616478989,-5.372814552832399,,20.932312189208044,,7.947256887517884,18.184635235678495,-2.550042137889121,-15.112709759711299,-5.411660479088076,,-8.677956814364746,-2.5584130787967028,-9.765636299966527,,0.11381188144783538,-5.380979802720415,-10.56399029972354,12.415169105710337,,-9.008723472991617,,9.27967462615638,3.043985573039672,-3.929868664262442,,,,1.3289509802561235,-7.2713913418311416,-13.695632648736792,0.6511439994475232,2.9895192534121895,2.4200556078981412,3.9977943862329224,-11.087339477388557,-0.09433456176680789,-0.22249402625447828,-15.742340847335228,14.683602792252174,,4.034953075074484,4.517093964153013,-10.628815639555071,11.398921439846141,-14.836579141722035,5.309768558807351,4.700517976130762,1.8376595865815948,1.7092903468911047,,-20.629620374314563,-0.9431313714865313,0.06264348830241323,3.0512973507824452,-0.5082873589103746,,2.025485522849636,-8.444532884330602,3.6447565696230004,-0.2581660352075559,5.067718425394018,5.398346926342228,-9.997324834691566,2.068052487751881,1.4735647846864293,-0.8922950338071448,1.7099487890724334,-3.3797702685954567,-0.08441818650543689,-5.462557266602168,-4.658950021258334,4.465391694009336,12.169272092264631,8.338977609246996,2.0029891066559853,1.2718951711210416,,5.703426522547345,,-1.4422768027650488,-11.588274812087453,-4.449008065627993,5.536372364744031
3,,14.446010378010548,11.042647284010375,-4.173004776649874,6.29787937639317,-5.6302811010227085,-4.112236497805283,-0.3725546331185789,4.61638473377668,1.7703915765376896,,-3.723274002386695,,-9.239681027182892,,-3.081084303250834,-6.76881046363754,,,10.862715572810304,1.2941963509463477,,1.9368639504437646,-17.07977616478989,-5.372811512274714,,21.425040700881127,,7.950441930003307,18.184635235678495,-2.5502665008124983,-15.112672877391553,-5.411596898934739,,-8.67782359239165,-2.55809405376077,-10.117444514741978,,0.11381862043285217,-5.204434660038603,-10.56399029972354,12.423608887855837,,-9.008476197163214,,9.29998149358763,3.0437815470667706,-3.9300842276378405,,,,1.3289058791532382,-6.405757945207191,,0.6514878161878466,2.98986415427502,2.4201447490284287,6.426324229654787,-11.08698485233505,-0.09465127004162105,-0.24013063046088307,2.536381489624926,-13.457955033466632,,4.042942467471484,4.016984625049264,-9.87290673711828,-8.493785173238653,9.567180080507297,5.309730678456452,4.700691988405515,-1.2545939430828998,,,-20.622511302573802,-0.9431313714865313,0.08495908146041543,-4.63819323406527,-0.5074882038436834,,2.0259486679285654,-8.445947532804867,3.6231944903422404,-0.2570805009925876,5.068009556584014,-3.367176751396205,-9.955854154825353,2.0627542912765677,1.472501858597323,-0.8922948418144074,1.7103451550469304,-3.37941579136978,-0.08480204729595699,-5.462773296129772,-7.0458288490419605,,3.190246300132729,8.340062201056185,1.9992436922675527,1.2736670193346402,,5.703456948907036,,-1.4430768814712582,,,5.536372364744031
4,,14.49545996875201,10.912327587556144,-1.850449893536233,6.296493563259753,-5.605527780466609,-4.467402751008157,-1.4898228952556154,5.12485679602537,1.9885283298858116,,0.026186030089745963,,-7.885320750213232,,-3.0808057719391546,-5.046035567869969,,,-4.639739156729076,0.8684692029083957,,-0.7989916666757239,12.373588398921601,-5.3820288383534,,21.425040604638696,,8.352119654565207,11.094446267246877,-1.4280735146711558,-15.112980958330272,,,-8.677970279618997,-2.904912042097542,-10.117136403051306,,,-9.273483301505298,,15.38990676698893,,,,9.288497432985814,4.644430543058902,-3.3700481387312564,,,,-5.192029392250737,-4.173969332345452,,0.6513683971811856,1.011146831928524,,6.366086732598541,-11.07920029667712,,-0.21836933865101318,-15.762551626705772,14.668431007048255,,,4.483690540230291,-17.105066093497832,-7.565080307603405,13.063956201058033,5.309730678456452,10.531793220442491,-1.235285068305075,,,0.9404280797208056,1.454525911621283,-0.1182474153293862,,0.516439255900922,,2.023357229279991,-8.444877567822271,3.7548895653125345,0.07653526699668194,5.532314136294009,-3.306027925587884,-9.9115494965426,-4.505673777703577,1.6189013266419159,,,3.232202495859028,-0.1570029519274187,1.5553705258432011,,,7.14623364205359,-1.8317134637815293,2.1719903187346636,1.5807625243244514,,5.703119896942095,,-0.47382539098931437,,,6.564192211164644
5,,14.494928251808206,10.912853775284484,-1.8504193024525368,6.297507322100227,-5.633269705580378,-4.4668934456885365,-1.4184859043702498,5.127843572195921,1.882809255832744,,,,-7.885442492379912,,-3.08092317971775,-5.045541909782284,,,-4.639739156729076,0.8787490424530257,,3.212627148459803,15.722744464482261,-5.380964675002723,,20.932312189208044,,8.352119654565207,11.094446267246877,-1.427753598351485,-15.11266418407052,,,-8.677923639147341,-2.9043338203378593,-10.117629431695404,,,-9.279154093842152,,15.389261302967325,,,,9.28961999312922,4.644430543058902,-3.380920176241694,,,,-5.192383869361291,-7.2713913418311416,,0.6512632388671226,2.98986415427502,,6.364290459074773,-11.087694077935515,,-0.23478989655418278,-11.690715795000116,-13.467397802056375,,,4.517093964153013,-10.628815639555071,-9.37281384125179,7.279553622724098,5.309897486270854,10.531483176331228,-1.2306251657089187,,,0.9404280797208056,5.565767482847277,0.07143105127475494,,0.5161975450733549,,-2.6252014392528222,-8.444532884330602,3.7803053690201134,0.08000378307858706,5.546964506144314,-3.3330255889077214,-9.903742400247666,-4.348433857546961,1.620321710442457,,,3.232202495859028,-0.15720276347386458,1.5551677484591648,,,-4.0566363549696245,1.8779309484599054,2.1719849651310867,1.5817450815852567,,5.703659470361236,,-0.47352043633739177,,,6.56422406330271
6,,14.446010378010548,10.913163877543454,-1.851052272157104,3.1439074561599187,-2.424323546434818,,-0.450737078554569,,1.658825259674867,,,,-7.885320750213232,,,-5.045736687879016,,,,0.8684692029083957,,-0.7993465631528516,12.378907831197136,-5.170050336497531,,21.42532894142955,,,10.621638067247188,-1.427736315327807,-15.112971854785545,,,-8.677956814364746,-2.904549853444989,-9.765250850710858,,,-4.600031189294173,,17.808904953016633,,,,9.299876536282529,3.672742109660141,-3.3893931471603485,,,,9.391519617083686,,,-1.7163427332456578,2.98954752788345,,1.7360196920249493,-11.087339477388557,,-0.22249402625447828,-11.150932567558664,14.683837454330654,,,,,9.766585952352761,-24.9842191135736,-3.5795273402551753,18.347674293234277,2.1523861296547633,,,0.9404280797208056,5.565427468150662,0.08505941123681587,,-0.7112401703864654,,-2.6039901102571235,,3.757965686377018,-0.7332800668193898,4.995568744374878,-3.3316759650294294,-9.903739745472844,-4.3514998990435805,4.214025258846942,,,3.2326514595842952,-0.15736869693684666,1.554597795671641,,,3.190493298576857,3.1009767448250583,1.1857751478107081,1.5820919282238557,,6.126496566275436,,1.6562323631554174,,,
7,,14.446010378010548,10.91268205164385,-1.8505233471275586,3.1437651990119067,-2.432069689494011,,-0.44893729825779116,,1.6591661286930364,,,,-7.885296893095968,,,-5.045999492938602,,,,0.8787490424530257,,3.2119181679324456,15.725225756634513,-5.171822787417949,,20.931387077558913,,,10.621638067247188,-1.4279063334877828,-15.11265037894095,,,-8.67782359239165,-2.904562964176256,-9.764811704046608,,,-4.604454858613497,,17.807127387930645,,,,9.277555409263385,3.6725090920674184,-3.38973115010907,,,,9.391519617083686,,,-1.716121539997618,2.98954752788345,,1.7383633249931176,-11.08698485233505,,-0.24013063046088307,,-13.457860890209183,,,,,9.764220469760968,-16.559338533515387,-5.2922474990795605,-7.476024507140727,2.1464797467846077,,,0.9404280797208056,5.71028695303154,0.06326810276471613,,-0.7116064709660191,,-2.6298137466814784,,3.777994068591472,-0.7348390011963106,4.996042012979834,2.2873850678391117,-9.903031825986066,12.196127065634876,4.28279384062826,,,3.2325477415708845,-0.15726314109978304,1.5551532125319847,,,12.168900935864905,3.1009767383525615,1.1856528227624505,1.5821123013639118,,6.127149173600387,,1.6562323631554174,,,
8,,,10.102365353133237,-3.1618975797111037,3.1434829722758106,-2.433690135752578,,-0.3728965571711721,,1.7704436502176641,,,,5.760602267632588,,,,,,,,,-10.994312985298171,-17.128339544707625,,,,,,,-12.373404689205909,-9.761941087341425,,,-5.011988027369064,-2.9045605539299593,6.085441660100221,,,-4.614350381421368,,14.720222184940317,,,,9.27967462615638,2.8406199848753193,7.333342669953419,,,,-3.1013000127075885,,,-1.5870504963425383,1.0106209455521136,,1.7415150850403607,,,-0.21836933865101318,,,,,,,9.769239190758773,-16.559292220463846,-10.826855606270016,-7.475807118602633,2.1455383544911406,,,0.9404280797208056,5.709892754645611,0.24997112965667015,,-0.7112078139793172,,4.179304559021379,,2.6940274297743483,-0.2581660352075559,5.067718425394018,2.3323529107577947,-10.03028799628634,12.140784727650118,4.213670781621264,,,-3.158727866263779,,2.009092990568673,,,-4.05647044287157,5.7864012973631365,1.8132765581906665,3.373914276082809,,6.127073922967006,,-0.004065987765900634,,,
9,,,10.102121047396379,-3.1611517343637456,3.1435783852203887,1.7847928778942865,,-0.3725546331185789,,1.7703915765376896,,,,5.760267121817551,,,,,,,,,-10.9942858791138,-17.128339554488868,,,,,,,-9.230678368369256,-11.30962281307036,,,-5.071087437806601,-2.904424884027973,6.109224371434004,,,-4.58611330042137,,14.69107873108069,,,,9.29998149358763,2.841329921387432,7.320115751803081,,,,-3.1013000127075885,,,-1.587502953293961,2.9896659008923017,,1.7436075820384282,,,-0.23478989655418278,,,,,,,8.085464989439602,-16.44308294429619,10.790612148179251,-7.475837083014453,2.150022541460362,,,0.9404280797208056,16.47406885340364,0.24966333730028603,,-0.7110766225636885,,4.148336462347037,,2.786232995902307,-0.2570805009925876,5.068009556584014,2.3389079925557015,-10.053334191641094,-0.5653690153318861,4.283148317853937,,,-3.158773520999563,,2.009092990568673,,,7.14578866194188,4.775878506461501,2.0215095824508356,3.3739142582761277,,6.126971245494446,,-0.004248017076524111,,,
