,"['Al0+', 'Al0+', 'Os0+', 'Ru0+']","['Al0+', 'Mg0+', 'Mg0+', 'Mg0+']","['Al0+', 'Te0+', 'Te0+', 'Te0+']","['As2.66666667-', 'As2.66666667-', 'As2.66666667-', 'As2.66666667-']","['As3-', 'As3-', 'As3-', 'As3-']","['Au0+', 'Au0+', 'Au0+', 'Au0+']","['Au0+', 'Au0+', 'Au0+', 'Ge0+']","['Au0+', 'Au0+', 'Au0+', 'Si0+']","['Au0+', 'Ge0+', 'Ge0+', 'Ge0+']","['Au0+', 'Si0+', 'Si0+', 'Si0+']","['B0+', 'B0+', 'B0+', 'B0+']","['Bi0+', 'Bi0+', 'Bi0+', 'Bi0+']","['Bi0+', 'Cl0+', 'Cl0+', 'Cl0+']","['Br-', 'Br-', 'Br-', 'Br-']","['Br-', 'Br-', 'Br-', 'S0+']","['Br0+', 'Br0+', 'Br0+', 'Br0+']","['Br0+', 'Br0+', 'Br0+', 'N-']","['Br0.14285714-', 'Br0.14285714-', 'Br0.14285714-', 'Br0.14285714-']","['C-', 'N3-', 'N3-', 'N3-']","['C-', 'N3-', 'N3-', 'O2-']","['C0+', 'C0+', 'C0+', 'C0+']","['C0+', 'C0+', 'O0+', 'O0+']","['C4-', 'C4-', 'C4-', 'C4-']","['C4-', 'C4-', 'C4-', 'N3-']","['C4-', 'C4-', 'C4-', 'O2-']","['C4-', 'C4-', 'N3-', 'N3-']","['C4-', 'C4-', 'O2-', 'O2-']","['C4-', 'C4-', 'P3-', 'P3-']","['C4-', 'N3-', 'N3-', 'N3-']","['C4-', 'O2-', 'O2-', 'O2-']","['Cl-', 'Cl-', 'Cl-', 'Cl-']","['Cl-', 'Cl-', 'Cl-', 'N3-']","['Cl-', 'Cl-', 'Cl-', 'O2-']","['Cl-', 'Cl-', 'N3-', 'N3-']","['Cl-', 'Cl-', 'O2-', 'O2-']","['Cl0+', 'Cl0+', 'Cl0+', 'Cl0+']","['Co0+', 'Co0+', 'Co0+', 'Co0+']","['Co0+', 'Co0+', 'Co0+', 'Cu0+']","['Cs0+', 'Cs0+', 'Cs0+', 'Cs0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['Dy0+', 'Dy0+', 'Dy0+', 'Dy0+']","['F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'F-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-']","['Fe0+', 'Fe0+', 'Fe0+', 'Fe0+']","['Fe0+', 'Si0+', 'Si0+', 'Si0+']","['Ga0+', 'Ga0+', 'Ga0+', 'Ga0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['Ge0+', 'Ge0+', 'Ge0+', 'H0+']","['Ge0+', 'Ge0+', 'Ni0+', 'Ni0+']","['H+', 'H+', 'N3-', 'N3-']","['H-', 'H-', 'H-', 'H-']","['H-', 'Si4-', 'Si4-', 'Si4-']","['Hf0+', 'Hf0+', 'Hf0+', 'Hf0+']","['I-', 'I-', 'I-', 'I-']","['I0+', 'I0+', 'I0+', 'I0+']","['I0+', 'Te0+', 'Te0+', 'Te0+']","['Ir0+', 'Ir0+', 'Ir0+', 'Ir0+']","['Ir0+', 'Ir0+', 'Si0+', 'Si0+']","['Li0+', 'Li0+', 'Li0+', 'Li0+']","['Mg0+', 'Mg0+', 'Mg0+', 'Mg0+']","['Mo0+', 'Mo0+', 'Mo0+', 'Mo0+']","['N2.2-', 'N2.2-', 'N2.2-', 'O2-']","['N2.6-', 'N2.6-', 'N2.6-', 'O2-']","['N2.66666667-', 'N2.66666667-', 'N2.66666667-', 'N2.66666667-']","['N2.96666667-', 'N2.96666667-', 'N2.96666667-', 'N2.96666667-']","['N2.96666667-', 'N2.96666667-', 'N2.96666667-', 'O2-']","['N3-', 'N3-', 'N3-', 'N3-']","['N3-', 'N3-', 'N3-', 'O2-']","['N3-', 'N3-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ru0+', 'Ru0+']","['Ni0+', 'Ni0+', 'Yb0+', 'Yb0+']","['O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-']","['Os0+', 'Os0+', 'Os0+', 'Os0+']","['P2.66666667-', 'P2.66666667-', 'P2.66666667-', 'P2.66666667-']","['P3-', 'P3-', 'P3-', 'P3-']","['Pb0+', 'Pb0+', 'Pb0+', 'Pb0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pr0+', 'Pr0+', 'Pr0+', 'Pr0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Si0+']","['Pt0+', 'Si0+', 'Si0+', 'Si0+']","['Rh0+', 'Rh0+', 'Rh0+', 'Rh0+']","['Rh0+', 'Rh0+', 'Si0+', 'Si0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-']","['Sb-', 'Sb-', 'Sb-', 'Sb-']","['Sb2.6-', 'Sb2.6-', 'Sb2.6-', 'Sb2.6-']","['Sb2.66666667-', 'Sb2.66666667-', 'Sb2.66666667-', 'Sb2.66666667-']","['Sb2.81818182-', 'Sb2.81818182-', 'Sb2.81818182-', 'Sb2.81818182-']","['Sb3-', 'Sb3-', 'Sb3-', 'Sb3-']","['Se1.5-', 'Se1.5-', 'Se1.5-', 'Se1.5-']","['Se1.75-', 'Se1.75-', 'Se1.75-', 'Se1.75-']","['Se1.83333333-', 'Se1.83333333-', 'Se1.83333333-', 'Se1.83333333-']","['Se2-', 'Se2-', 'Se2-', 'Se2-']","['Si0+', 'Si0+', 'Si0+', 'Si0+']","['Si4-', 'Si4-', 'Si4-', 'Si4-']","['Sr0+', 'Sr0+', 'Sr0+', 'Sr0+']","['Te0+', 'Te0+', 'Te0+', 'Te0+']","['Te1.2-', 'Te1.2-', 'Te1.2-', 'Te1.2-']","['Te2-', 'Te2-', 'Te2-', 'Te2-']","['W0+', 'W0+', 'W0+', 'W0+']","['Yb0+', 'Yb0+', 'Yb0+', 'Yb0+']","['Zn0+', 'Zn0+', 'Zn0+', 'Zn0+']"
0,282.33385275366663,416.77018103415617,-35.91161744145097,-43.37495870892053,58.36270406623737,1226.5929146819499,-134.57841593975405,-47.78779807673905,131.2265975427294,1494.1098430444579,-0.3549508617545314,154.2707162814786,-162.13361027917801,49.38834802229093,33.961540422562564,-14.584524987307248,67.27728477778413,-20.8918543704105,-30.349926925153113,-57.65558790011397,-46.039166291613924,-75.12042064601971,75.37001636494301,44.32434200206751,-8.327577659209112,-59.46944681463532,-97.47627624777948,-55.94768451023708,32.66174765329697,-101.43479519409732,13.145566350767297,52.1567791010238,-29.15283064705261,-46.73403934765207,-53.981562008732254,-12.50441185821063,-71.31091306430653,64.11115601880903,7.930542485620663,1878.875717201409,417.8544319102528,-55.29216393831072,-84.05708813953191,27.276240685762104,158.61533632829662,-319.75403812798953,-128.60379782613035,395.7512012233632,52.0632741509732,-703.7822353413078,175.87526255633014,-3.118807285454295,22.379033794802695,397.45132864930315,-52.92150426441299,6.6447277577346995,-29.940807364464888,-64.57073442662085,132.26341446489448,-914.9002351584842,-872.8801704865116,392.52375025515084,-60.82534593496473,49.14843305346841,17.861436887915147,-14.028361290063742,24.162460216979753,-39.22658184241698,-15.47431345958529,-44.938996389655415,-19.90713812916306,220.78078936294082,101.69358633486553,-975.0172634866407,62.640969988113,-27.649137318332862,459.58049329878287,-29.64296034085379,12.401359845425361,237.79943496572147,-688.2245335893965,904.5445734927488,-222.81917676599357,-90.40940842728344,-136.84540995095787,84.02745723972481,139.45191852730062,-52.904069945322135,-23.24575101273075,116.8398549243463,-69.39292466195366,-31.01519804142373,-43.77822136391251,51.73882294981212,279.46517221851593,23.224512510588056,34.60300863929808,40.44265310670045,263.6634319216032,-241.94786166364725,48.615263310162774,-44.65102821676362,-66.05228110774726,7.241188660768046,-3.8613333890076547,9284.874141536962,-227.34253853485478
1,281.30795827197664,416.8075045985308,-35.92677134942687,-43.47856576329349,58.36959411873585,1218.3718387639356,-134.60175981978966,-103.47872611978738,131.2504522805948,1489.2183195264304,,154.1902595043411,,49.3863774852818,33.96284059073713,-14.559100962338562,67.2754287484114,-20.851682936912255,-30.34922272974802,-57.65402232463788,-44.17280926343915,,-45.55493770639032,44.32370059747143,-8.329577881575688,-59.46944681463532,-98.19117441769578,-55.952681342464814,33.12566132407949,-101.43880392401365,13.144792821651777,52.166681540599825,-29.148860985498914,-46.737993994145484,-53.98826512573561,-12.62968222857603,-93.11779228458522,69.05534066350805,7.962496109454719,3916.5114372546545,428.1365519638768,-55.29428295770586,-84.0525023810618,27.27847505308017,164.3266860052314,-397.82924833537504,-128.73784734610027,395.6673905236365,,,175.87493903784633,-3.11885388989748,-3.950397184882604,397.45806003558477,-52.85669149644929,-22.779195926401542,-29.940553022697316,-54.2748753983729,133.08287463507725,-910.8207764627502,-872.8708636927838,392.5803696415629,-71.3786919644237,49.150928534479306,17.859465296741917,14.312363195486682,-48.06594053240059,-39.25825071222823,-15.46720830076407,-38.53792353009908,-19.91402731440445,71.77697172100756,135.20448046710413,-1084.068743726204,62.620514320745826,-27.653164432869943,410.02762150660396,30.391483610315333,12.398766360502975,232.4950058439308,-637.0783262269231,884.713028875317,-274.8458999249084,-110.86454855845207,-94.8938392101407,-96.57108624484619,138.9963851763444,-52.864944965254836,-23.30295308157247,116.66031411900275,-69.37915341209458,-31.02035989787288,-43.84389373603608,51.771042132197806,229.3459678200999,41.11753393518882,59.889438035899104,40.48729909930273,-333.15696633759865,-241.22055341187513,,-44.622492032023786,-66.05260917456263,7.245606796910749,131.71022695745836,8067.9026411428285,-227.17345233877376
2,,400.02679919741536,-35.95290216540258,-43.41471425222579,-85.88758799122422,676.6598370399441,26.822412972147333,109.35709090112823,-101.28951596639453,1727.9341169708891,,150.49187596166206,,49.38037782221329,,-14.6134565326077,67.27433027862105,,,-57.66108509688718,-42.888016547922234,,-48.57736141256902,44.050235586003225,-5.834829694049574,,-97.4839048407957,,-20.915121828832184,-101.48220774504108,13.143218618943706,52.1516131244158,-29.175158271890098,,-53.991293015397076,-12.497666881293014,-99.61011218374642,,7.930543563241258,3837.314880397295,422.4770209310189,-60.8585153369111,,27.27550832118561,,-311.7467169504205,2383.159758551422,-484.762312055779,,,,-3.123596937745674,-24.9880271219007,397.45029837943554,6.350567232823835,-22.779140840189143,-29.91343629168341,-69.88736230081628,132.25103549144262,-932.0809553065577,-9003.389870409905,420.41774728639496,-60.8487480967278,,17.855404024890845,-22.009866372400836,-31.745969384666807,-39.2288860255901,41.91712118313927,-14.608335773412819,-19.915904821916683,218.40062113513045,-96.71012237009444,,62.64643685730442,4.349338783191854,461.30084769608396,30.3969055555325,39.58353339245093,,383.210389634172,922.3103526600596,-161.02385427779558,-91.37924724555702,-80.64191290965346,-93.755765490469,139.3047364809902,-1.7840192688892103,-21.903136015435962,116.76334791315782,-69.36917393651322,-30.991792773746454,-43.859393930500005,51.60849189812518,295.66754480187194,-30.774130939485417,-71.12826205268436,-43.46624882013231,4839.0561461267935,617.3912492405941,,-44.63420772900582,,43.037989744697484,-191.69709728276484,12189.953832167706,5011.551864696011
3,,399.9692125478545,-35.95425210289045,-43.46521271770092,-85.92790990508519,281.4332624440512,59.62273628840285,113.74148181436064,-107.97898062722359,1650.5564578423266,,150.48478168768946,,49.378304226273826,,-14.616352439719037,67.27404805368974,,,-57.645861482301484,-54.93890296190693,,72.03301984996716,44.043139395309424,-5.764772968309501,,-98.18840496713665,,-26.386986456380782,-101.48424922708762,13.144021069007067,52.137632648683734,-29.1280932235382,,-53.98666464473342,-12.596103833392817,-87.0194042726057,,7.962497511925562,2330.697904277364,426.63348629038546,-60.53581811805785,,27.272196932390045,,-397.9371027278072,2384.6857412337527,-484.22448951537893,,,,-3.100367407195847,-3.950397184882604,,6.337737191265035,-22.780632479767462,-29.912669084564527,66.0020092255686,133.10389825382032,-923.8550757077466,1795.7588500921024,122.63781071959704,-71.37572130458983,,17.853887604478757,-14.028361290063742,24.162460216979753,-24.2267662139742,-26.526348692459294,-14.596739122861152,-19.910747593516305,143.39545494333083,,,62.59472455041538,4.372718163842762,394.6622914411185,-29.625076745728393,39.606395465155856,,387.9616208626304,935.1387866914109,-74.70557088018109,83.91449162695966,-124.19944835456164,63.19457175581141,138.25832474518512,-2.724270252728388,-21.873384903885324,116.81357124164361,-69.36389888477157,-31.022412469642802,-43.76300027495711,51.6797262226728,322.2188118575334,,48.554007365965106,-43.49483821222867,4812.731381091451,-1122.4964155940336,,-44.624256209441285,,43.01911340897078,,,5001.90115352952
4,,416.77018117553655,-30.87398700633446,17.352387996628806,-85.89241671329069,637.5546952948481,-16.684171751440488,-244.8896290737933,8.536826565694355,-238.7024608621475,,-2388.8576375139073,,39.93179490113607,,-14.58635877403509,50.63172130286449,,,43.86472008790366,-9.412040756632052,,19.951916440756065,21.594850079344667,-5.857874504068775,,-98.18799173144703,,-28.94399414164451,-63.903072091532124,-5.73985331546362,52.18357108242418,,,-53.981562008732254,-9.570843979057997,-69.5350773199495,,,-67.58839784168293,,-52.356251785543606,,,,-390.11417971607506,-573.4242732246397,400.22523076647974,,,,-13.45733338719333,22.379033794802695,,6.339169430470179,6.644360294404521,,-183.9673840734579,133.39331765987248,,3769.3128818171194,420.3327711240612,-60.827087740101604,,,14.312363195486682,-48.06594053240059,-14.457045898697459,-44.83335324140265,-14.60307148046752,-45.9609108474026,139.93868782960055,,,-0.8816247348831894,-1.498572633928859,459.16201251264357,,54.56424055141315,,417.23247523817895,886.243731142392,478.63202493644604,-157.582332657025,-158.84287841334597,295.77868500488546,142.5383907842691,-70.8239063435812,-20.654021871885675,,,-17.953601391164852,-72.95716407958787,-61.56370190244144,,,59.761204853745426,-5.543788906525947,5366.6378614298865,-80.22644024475639,,-44.69636672301914,,-3.3050356008679955,,,-347.8753688665869
5,,416.8075047368164,-30.87004597613617,17.382258277834524,-85.95031098619415,294.1882508726675,-32.000650543024506,-93.45210751644223,-14.209600550646883,84.03622319448255,,,,39.92377299844344,,-14.549721260035824,50.63099695769296,,,43.86549611972367,-10.726727520965653,,-0.9801168178004787,-54.666245679148346,-5.779361649042755,,-97.48525317108965,,-31.127582942298943,-63.90341308265798,-5.743998585414147,52.151856460959095,,,-53.98826512573561,-9.567240943686329,-84.00255852382003,,,-86.57477453436115,,-52.35545710127056,,,,-390.988995715325,-581.5152539147346,404.9335773402372,,,,-13.459372282639663,-24.9880271219007,,6.346280588316802,-22.780120481782205,,-61.820585992735346,133.45506948164945,,-1685.9525981190106,-149.82250407961033,-71.37552780860722,,,-22.0098663898072,-31.745969384666807,-21.4678940703061,-17.695757228210596,-14.59499986378006,-45.95868037072492,147.83505544943512,,,-0.8638847942294205,-16.806561182830762,416.60476034241464,,54.54036860235402,,-123.54598042857617,990.8152959105004,-408.0390508349476,219.30610166726882,-162.77068809834924,182.60831021979982,161.34543685146417,219.1337982517382,-20.697590232656637,,,-17.948185598994428,-72.97304718199143,-61.45685994793752,,,34.265170956324255,8.261789183707549,5352.006147993743,-78.80202899492144,,-44.6681888195788,,-3.196969708216841,,,-349.75643032888206
6,,400.0267991905804,-30.883565619233423,17.342416187530205,38.209925515512225,-190.939259946601,,-47.304285557676906,,1541.5296126550272,,,,39.95338194958509,,,50.628707645567715,,,,10.33684330296552,,19.953056488965387,22.339541754019535,-8.327577659209112,,-98.18804272448045,,,-63.60448849580783,-5.739927045060426,52.18033264043572,,,-53.991293015397076,-9.55621161605444,-94.50279610068515,,,-292.2848620903354,,-59.745462621933626,,,,-319.75403812798953,-97.62186848893626,408.199877868749,,,,-27.5919625519424,,,-15.890821476835242,-22.77957481102237,,53.74095618979406,133.39864940809906,,-9003.462732538934,-195.45057901540167,-60.8507255614353,,,,,-34.79494527224284,59.69202734616425,-9.803502953785596,-67.90283883031216,189.04733691917818,,,-0.8751953745323817,-16.785341832006793,395.22564231785327,,-24.526610212494404,,-120.69613656998735,,407.06851102869206,-99.04443857588066,-137.68896541778102,-119.98043371875485,144.12386478293138,75.17847204443228,24.180119809985115,,,-17.952753071316295,-72.97183227817334,-61.57268041047854,,,48.571612724943975,41.401244294564265,391.9305808772524,-65.67811891295077,,-46.96938197494046,,52.84838734099799,,,
7,,399.96921287623405,-30.877797505356682,17.26506487096424,38.20292701127579,-186.01127314952197,,-102.57418294645618,,1532.1711675256572,,,,39.95722142129017,,,50.63028710014305,,,,8.821032275306948,,-1.0592105563981704,-34.73180341939536,-8.329577881575688,,-97.47568590479125,,,-63.61092332283471,-5.756104315078801,52.173505783627945,,,-53.98666464473342,-9.551100213763789,-89.19972216254814,,,-252.0895826459191,,-59.74740269765579,,,,-397.82924833537504,-145.6532603844722,394.72511056059557,,,,-27.59166179169432,,,-15.89833218759128,-22.779758852613554,,52.572076954517584,133.49151045979096,,1795.0253392446996,,-71.37546598205324,,,,,-35.042179803048384,44.01814357628888,22.94063500509185,-15.952072486988072,190.36220776191834,,,-0.8855442903278572,-17.053780343413962,463.8927433351383,,-24.5084206564876,,-123.14910707825163,,421.11614118254965,-115.24337894402194,-94.64403986107286,-107.38136128148415,161.79811290570927,-212.13337717299635,24.87398635901718,,,-17.95208802438367,-72.963603113403,-61.531655975501394,,,-71.17906319741633,41.40753335470424,-355.3587188431011,-67.92645894697267,,-46.943048589512216,,52.84148243711411,,,
8,,,-12.304739428022572,-39.400301536834206,38.17598393254383,-200.52302552804838,,109.9606912188471,,1694.4051293428506,,,,-62.50114487887021,,,,,,,,,38.93010250233908,44.32434200206751,,,,,,,53.27056470743946,59.25075242781679,,,-56.73447084303308,-9.547383503585309,-43.88621539774459,,,-251.70884376586798,,-52.107802295517644,,,,-311.7467169546784,-347.0795397631827,-1184.906490043846,,,,-12.296251558502775,,,17.4088684274912,6.645027035013527,,-58.89268216571217,,,3769.149115414682,,,,,,,-34.81917554348729,44.00930302779517,-18.913312136863226,-15.943130197738924,189.1861312510536,,,-0.8900415176884167,-17.093593491715012,-28.934265764573865,,-24.55578598626505,,667.1520853766743,,75.96676995799112,-73.53294871485386,-79.92921888002587,-129.1650345241742,135.32807272978,-160.46920878058165,24.208355379952252,,,-76.48390620952671,,-59.92489591249188,,,34.25605177539313,17.607306267279114,-215.47244561581522,74.82227550540205,,-46.878378554399944,,6.4277484001876815,,,
9,,,-12.32490831171134,-39.420617495987756,38.259098236445084,-638.6762045181177,,-117.09277056535586,,1612.915023750795,,,,-62.51158123085497,,,,,,,,,38.92045312819852,44.32370059747143,,,,,,,41.30496717467048,63.48557916561754,,,-53.59867749272587,-9.55121675325023,-46.30977500138454,,,-290.67744997493685,,-52.03945795537376,,,,-397.9371027278072,-392.7622311840188,-1168.290025736919,,,,-12.296413133096564,,,17.45847513530464,-22.78035862496921,,-58.353058564505176,,,-1685.3812649005515,,,,,,,-24.002609379234286,-36.32975822477357,67.16793938749737,-15.939975978344421,189.05290519340525,,,-0.8683658491798383,-50.859675956969795,27.628841869543407,,-24.54161773905298,,682.6351202973019,,72.48732521499375,71.4842425949418,-125.7990038066271,-134.91132291170874,136.24595602548033,55.263982296891754,24.85137030325842,,,-76.35524969819858,,-59.93700953734782,,,59.67897903362501,-27.859675019205724,-182.8572175254343,75.35174672568968,,-46.90883346238968,,6.555044171388886,,,
